time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
3.4,0.0,0.0081966017424,33.157362742800004,9087.6326502,1.4521139376592822e-09,0.0,9.786244461,1.9883797876244511,0.3992549469507927,0.7881645792023647,-0.08488534099987805,0.18787606199973012,0.4376862069993712,-33.15736273264,303.47207497488,0.46226645391101,30408.98296418868,229.16496505555557,0.0,0.0,0.0,6.901113357006825e-05,-0.000615268829134841,-0.0003565652064137265,0.109260016,33.15733502752944
3.5,0.0,0.008686581153600001,34.13259128256,9084.268151976,1.5847589608108514e-09,0.0,9.786254757144,2.0356135301967475,0.381035415095717,0.7976556941609427,-0.08626165099987607,0.177498030999745,0.43491752899937514,-34.13259126732,303.486514692,0.46245095952785403,30424.00838317181,229.18677366666668,0.0,0.0,0.0,7.226509664606362e-05,-0.0005988064876062011,-0.0003649184007933963,0.112468234,34.132562809188194
3.6,0.0,0.009190783752000001,35.10782085864,9080.806129944001,1.7243853009703977e-09,0.0,9.786265355040001,2.081314339615042,0.36191541499606106,0.8056549313455132,-0.08725891299987462,0.1673023559997596,0.4320240459993792,-35.10782084848,303.50137296048,0.462640618932878,30439.473309416207,229.20921555555557,0.0,0.0,0.0,7.524789613239269e-05,-0.0005809571443164182,-0.000373042461939798,0.115675991,35.107791640312726
3.7,0.0,0.009709209842399999,36.08305150152,9077.246587152002,1.867502299633933e-09,0.0,9.786276248592001,2.1255298633679143,0.3419966279632497,0.8122275473950777,-0.08789383499987372,0.15731952199977395,0.42900414099938367,-36.08305149644,303.51664718952,0.4628359475049,30455.372634098218,229.23228683333335,0.0,0.0,0.0,7.79595320290555e-05,-0.0005618780741474987,-0.00038092654330934507,0.118883274,36.08302155176964
3.8,0.0,0.010241859424800001,37.05828324168,9073.589520552001,2.0245819323134225e-09,0.0,9.786287443896,2.1683154231566637,0.32137531239618905,0.8174446951944502,-0.0881843119998733,0.14757723399978798,0.4258573159993881,-37.05828324676,303.53233987848,0.463036429865102,30471.711882599735,229.25599138888887,0.0,0.0,0.0,8.040000433605201e-05,-0.0005417319752532425,-0.00038856115417639924,0.12209007,37.058252569281166
3.9,0.0,0.0107887324992,38.03351614008,9069.834930144001,2.1991148575128553e-09,0.0,9.786298937904,2.2097320322012823,0.3001421695654467,0.8213813085352024,-0.08814924199987335,0.13810036099980158,0.4225841079993929,-38.03351612992,303.54845090544,0.463242066013484,30488.49127038193,229.28032911111114,0.0,0.0,0.0,8.256931305338226e-05,-0.0005206788341515525,-0.0003959381596332704,0.125296366,38.03348471856948
4.0,0.0,0.011349829370400001,39.00875016624,9065.982815928,2.373647782712288e-09,0.0,9.786310730616,2.2498446499112,0.27838235391069444,0.8241142682982203,-0.08780834699987383,0.1289108909998148,0.4191860059993977,-39.0087501764,303.56498023992003,0.463453371328864,30505.70861889302,229.30530016666665,0.0,0.0,0.0,8.446745818104621e-05,-0.0004988786373603318,-0.00040304806895432026,0.128502147,39.00871804079012
4.1,0.0,0.011925149428800002,39.983985411599996,9062.033180952,2.548180707911721e-09,0.0,9.78632282508,2.2887206913741043,0.2561755884069721,0.8257208491106689,-0.08718198299987473,0.12002793099982755,0.4156653489994028,-39.9839854116,303.58192529112,0.463669830432424,30523.36366000354,229.33090055555556,0.0,0.0,0.0,8.595885792421075e-05,-0.00047648730394363886,-0.0004098854588677555,0.131707404,39.983952561665284
4.2,0.0,0.012514693284000001,40.95922187616,9057.98601912,2.7401669256310974e-09,0.0,9.786335215200001,2.326428775954866,0.2335963584707669,0.8262774384488543,-0.08629095999987602,0.11146772399983985,0.412025234999408,-40.959221871080004,303.59928849744,0.46389144332416404,30541.45952508244,229.35713422222221,0.0,0.0,0.0,8.717909407770902e-05,-0.000453659397147583,-0.00041644355028383446,0.13491212,40.95918830691716
4.3,0.0,0.0131184606312,41.9344595904,9053.841336528001,2.9321531433504735e-09,0.0,9.786347907072,2.363037701041941,0.21071415840050434,0.8258585046250371,-0.08515636699987765,0.10324368899985167,0.40826941499941344,-41.934459575160005,303.61706979792,0.464118725382902,30559.99406430609,229.38400116666668,0.0,0.0,0.0,8.826374843637413e-05,-0.000430544056946481,-0.0004227182757487122,0.138116285,41.934425307412404
4.4,0.0,0.0137364517752,42.90969855432001,9049.59912708,3.159045946109736e-09,0.0,9.786360897648,2.398615606034656,0.18759376870936606,0.8245357918415817,-0.0837993969998796,0.09536649699986298,0.40440219799941896,-42.90969856448,303.63526660176,0.46435116122982,30578.967009545042,229.41149750000002,0.0,0.0,0.0,8.894165741053983e-05,-0.0004072809325890109,-0.0004287042119905953,0.141319884,42.90966359916208
4.5,0.0,0.014368666716000001,43.884938859360005,9045.259396872001,3.368485456349056e-09,0.0,9.786374189976002,2.433229314354083,0.16429554899153842,0.8223777133399744,-0.08224118699988184,0.08784415499987377,0.4004283529994247,-43.884938859360005,303.65388134736,0.4645887508649181,30598.381530472434,229.43962705555558,0.0,0.0,0.0,8.934840279503925e-05,-0.00038400560587000573,-0.00043439864737358715,0.144522906,43.88490320274396
