time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa
2.7,6387245.34179568,1257.5709238970642,0.0,-26.40456037814472,465.76527475867204,0.0,0.0,0.00517978505669568,26.31285635032632,9108.465598374,7.301077019215437e-10,0.0,9.786181220915854,0.0,0.0,-0.00019688783510702127,0.0,0.0,0.0,303.38270451933124,0.46101017596042376,30308.78906495608,229.02968576611113,-0.0,9.916935735075173e-09,-0.29112287949938004,0.0,0.0,0.0,0.0867315653404,159.5939863982363
2.8,6387242.6525148,1304.14744162116,0.0,-27.381109040019364,465.76507851319207,0.0,0.0,0.0055702214891004,27.2860085402436,9105.785653853281,8.142413944162821e-10,0.0,9.786189446325327,0.0,0.0,-0.0002041800342419436,0.0,0.0,0.0,303.394208720148,0.46115899467247895,30320.872436227222,229.0470555988889,-0.0,1.1898522515554875e-08,-0.3131558602838815,0.0,0.0,0.0,0.0899358271336,171.67249854321372
2.9,6387239.865576001,1350.7239393625682,0.0,-28.35750478473984,465.76487513234406,0.0,0.0,0.005974802706525121,28.25900781011112,9103.008401749681,9.045986122322631e-10,0.0,9.786197970380112,0.0,0.0,-0.00021147223959896473,0.0,0.0,0.0,303.4061301836304,0.4613132558343286,30333.398675714405,229.0650561388889,-0.0,1.4185426510214782e-08,-0.33600024386751043,0.0,0.0,0.0,0.0931392138472,184.19582288391692
3.0,6387236.98100976,1397.300416411104,0.0,-29.333742078479283,465.76466461308,0.0,0.0,0.00639352302018264,29.231848626041042,9100.13385757752,1.001400771740951e-09,0.0,9.78620679308022,0.0,0.0,-0.00021876445140148678,0.0,0.0,0.0,303.41846879486883,0.4614729627516124,30346.368155686632,229.08368728611111,-0.0,1.6811767518179602e-08,-0.35965712155694096,0.0,0.0,0.0,0.0963416941669,197.1645576760423
3.1,6387233.998846561,1443.87687204744,0.0,-30.309815379882245,465.76444695540005,0.0,0.0,0.00682637653734408,30.20452544652552,9097.1620374912,1.104869199211187e-09,0.0,9.786215914364693,0.0,0.0,-0.00022605666986942125,0.0,0.0,0.0,303.43122443438165,0.4616381188448996,30359.781261675747,229.10294893722224,-0.0,1.981415323328272e-08,-0.38412762260884986,0.0,0.0,0.0,0.099543236772,210.57932198021624
3.2,6387230.919055921,1490.45330556444,0.0,-31.2857191397904,465.76422216540004,0.0,0.0,0.007273357161887521,31.1770327221624,9094.0929581328,1.2152251276902871e-09,0.0,9.786225334172574,0.0,0.0,-0.00023334889522442495,0.0,0.0,0.0,303.44439697994403,0.46180872765020425,30373.638392189157,229.12284098722225,-0.0,2.3231760909322677e-08,-0.4094129141929964,0.0,0.0,0.0,0.102743810335,224.44075564044923
3.3,6387227.741698801,1537.029716242776,0.0,-32.2614478002672,465.76399023698406,0.0,0.0,0.00773445859396272,32.1493648956552,9090.926636784481,1.332689693729803e-09,0.0,9.786235052442914,0.0,0.0,-0.0002406411276899,0.0,0.0,0.0,303.45798630384485,0.4619847928195007,30387.939958949202,229.143363325,-0.0,2.710642780953427e-08,-0.4355142013535229,0.0,0.0,0.0,0.105943383522,238.74951926354723
3.4,6387224.4667752,1583.6061033722642,0.0,-33.2369957963352,465.76375117015203,0.0,0.0,0.00820967432886336,33.121516400776805,9087.663091185601,1.457483934580779e-09,0.0,9.786245069145231,0.0,0.0,-0.0002479333674840126,0.0,0.0,0.0,303.4719922753248,0.4621663181207235,30402.68638665378,229.1645158377778,-0.0,3.1482752666342276e-08,-0.46243272697069976,0.0,0.0,0.0,0.109141924992,253.50629419900193
3.5,6387221.0943156,1630.1824662396723,0.0,-34.2123575532024,465.76350496795203,0.0,0.0,0.008698997657118481,34.09348166304,9084.3023397156,1.5898287843976596e-09,0.0,9.786255384218576,0.0,0.0,-0.00025522561482841955,0.0,0.0,0.0,303.4864147590528,0.4623533074362213,30417.878113311497,229.18629840833336,-0.0,3.6408185475876385e-08,-0.4901697717208916,0.0,0.0,0.0,0.112339403396,268.71178251505086
3.6,6387217.6243199995,1676.7588041287202,0.0,-35.1875274872376,465.76325163038405,0.0,0.0,0.00920242166379144,35.0652550994232,9080.8444012416,1.72994507157841e-09,0.0,9.786265997601992,0.0,0.0,-0.00026251786994477765,0.0,0.0,0.0,303.50125361604,0.46254576476533354,30433.515589906514,229.20871091666666,-0.0,4.193312333090249e-08,-0.5187266540338544,0.0,0.0,0.0,0.115535787378,284.36670697617336
3.7,6387214.05681888,1723.335116326176,0.0,-36.1625000062752,465.7629911544,0.0,0.0,0.009719939228297041,36.0368311168464,9077.2892952708,1.878053515223241e-09,0.0,9.786276909234523,0.0,0.0,-0.00026981013305299835,0.0,0.0,0.0,303.5165087030304,0.4627436942223295,30449.59928063795,229.2317532377778,-0.0,4.811100297821705e-08,-0.5481047300478087,0.0,0.0,0.0,0.118731045575,300.47181101915055
3.8,6387210.391812241,1769.911402121856,0.0,-37.1372695080912,465.762723543048,0.0,0.0,0.01025154302394432,37.008204113390406,9073.63704179808,2.0343747219528736e-09,0.0,9.78628811905522,0.0,0.0,-0.0002771024043747386,0.0,0.0,0.0,303.5321798728056,0.4629471000358924,30466.129662824093,229.255425245,-0.0,5.4998396891693416e-08,-0.578305393564067,0.0,0.0,0.0,0.121925146615,317.02785872864655
3.9,6387206.629361041,1816.487660796432,0.0,-38.1118303813176,465.76244879632804,0.0,0.0,0.01079722551732696,37.9793684773824,9069.88766139744,2.199129183262622e-09,0.0,9.786299627033602,0.0,0.0,-0.0002843946841299097,0.0,0.0,0.0,303.5482669741848,0.4631559865516963,30483.107226902444,229.27972680611114,-0.0,6.265511126242263e-08,-0.6093300760025521,0.0,0.0,0.0,0.125118059117,334.0356348103953
4.0,6387202.769465281,1863.063891642768,0.0,-39.086177004223195,465.762166911192,0.0,0.0,0.011356978968018482,38.9503185870912,9066.041175222,2.37253727156224e-09,0.0,9.786311433047759,0.0,0.0,-0.00029168697253667797,0.0,0.0,0.0,303.5647698511104,0.46337035822982964,30500.53247652545,229.30465778722223,-0.0,7.114428156048119e-08,-0.6411802463484186,0.0,0.0,0.0,0.128309751694,351.4959445663032
4.1,6387198.81212496,1909.6400939415362,0.0,-40.06030374501841,465.76187788764,0.0,0.0,0.011930795427718799,39.921048810422405,9062.097605004,2.5548192369837128e-09,0.0,9.786323537067215,0.0,0.0,-0.00029897926981844547,0.0,0.0,0.0,303.58168834508643,0.46359021964634084,30518.40592841686,229.33021804944445,-0.0,8.053247561228054e-08,-0.6738574111120185,0.0,0.0,0.0,0.13150019295,369.40961386667783
4.2,6387194.757401041,1956.216266982552,0.0,-41.0342049615504,465.76158172872,0.0,0.0,0.01251866673994944,40.891553505528,9058.05697299384,2.7461952047807185e-09,0.0,9.786335939031023,0.0,0.0,-0.00030627157619512373,0.0,0.0,0.0,303.5990222921304,0.4638155754922079,30536.728112515375,229.35640745055557,-0.0,9.08897898400658e-08,-0.7073631142710745,0.0,0.0,0.0,0.134689351478,387.7774891210219
4.3,6387190.605293521,2002.792410049536,0.0,-42.007875000998396,465.76127843443203,0.0,0.0,0.013120584539748719,41.86182701897761,9053.91930202104,2.94688517152381e-09,0.0,9.78634863887822,0.0,0.0,-0.0003135638918848788,0.0,0.0,0.0,303.6167715246024,0.46404643057333833,30555.49957197467,229.38322584500003,-0.0,1.0228994831580441e-07,-0.7416989372173011,0.0,0.0,0.0,0.137877195865,406.60043724978334
4.4,6387186.35583288,2049.368522432304,0.0,-42.98130819926401,465.76096800172803,0.0,0.0,0.013736540252970721,42.831863686977606,9049.684615494241,3.1571090019064616e-09,0.0,9.786361636486898,0.0,0.0,-0.00032085621710936765,0.0,0.0,0.0,303.6349358712048,0.4642827898110845,30574.720862971815,229.41067308444445,-0.0,1.1481040127995351e-07,-0.7768664986985782,0.0,0.0,0.0,0.141063694686,425.8793456551483
4.5,6387182.009049601,2095.944603411528,0.0,-43.9544988809712,465.76065043365605,0.0,0.0,0.014366525095523282,43.801657834152,9045.35293737072,3.3770864260921676e-09,0.0,9.786374931857065,0.0,0.0,-0.00032814855208675636,0.0,0.0,0.0,303.6535151563728,0.4645246582432744,30594.392554946742,229.438749015,-0.0,1.285324358047623e-07,-0.8128674547655721,0.0,0.0,0.0,0.14424881651,445.6151221875254
4.6,6387177.564943681,2142.520652280072,0.0,-44.927441360076,465.76032572716804,0.0,0.0,0.01501053007324608,44.7712037738472,9040.92429218688,3.6070370353511217e-09,0.0,9.786388524836326,0.0,0.0,-0.0003354408970369563,0.0,0.0,0.0,303.6725091999696,0.4647720410206037,30614.515230602203,229.46745348055558,-0.0,1.435412675677561e-07,-0.8497034987272531,0.0,0.0,0.0,0.147432529893,465.8086951177746
4.7,6387173.02357608,2189.096668318608,0.0,-45.90012993773281,465.759993885312,0.0,0.0,0.01566854598157536,45.74049580752241,9036.39870505824,3.847180280018181e-09,0.0,9.786402415424691,0.0,0.0,-0.0003427332521798792,0.0,0.0,0.0,303.6919178188104,0.46502494341024414,30635.089485664368,229.49678632111113,-0.0,1.599261414202445e-07,-0.8873763610663801,0.0,0.0,0.0,0.150614803383,486.46101310177653
4.8,6387168.38491632,2235.6726508200004,0.0,-46.8725589035136,465.75965490504,0.0,0.0,0.016340563403593203,46.7095282247496,9031.77620167944,4.097735465042274e-09,0.0,9.786416603500244,0.0,0.0,-0.0003500256177354364,0.0,0.0,0.0,303.7117408245288,0.4652833707937813,30656.115929218024,229.52674737222222,-0.0,1.7778046142218383e-07,-0.9258878093905688,0.0,0.0,0.0,0.153795605518,507.5730451416486
4.9,6387163.64905584,2282.248599061872,0.0,-47.844722535408,465.759308786352,0.0,0.0,0.0170265727106676,47.678295302604006,9027.05680826328,4.358921747193878e-09,0.0,9.78643108900203,0.0,0.0,-0.00035731799392179405,0.0,0.0,0.0,303.7319780257104,0.46554732866876103,30677.595183419253,229.5573364677778,-0.0,1.9720187329441294e-07,-0.9652396483744664,0.0,0.0,0.0,0.156974904825,529.1457805689878
5.0,6387158.815994641,2328.8245123370884,0.0,-48.816615097689606,465.758955532296,0.0,0.0,0.017726564062269603,48.6467913062736,9022.24055166264,4.630958132377208e-09,0.0,9.786445871869102,0.0,0.0,-0.00036461038095886365,0.0,0.0,0.0,303.752629226064,0.4658168226461124,30699.52788368697,229.58855343611114,-0.0,2.1829236190988165e-07,-1.0054337196885788,0.0,0.0,0.0,0.160152669822,551.1802289821469
5.1,6387153.885763201,2375.400389932416,0.0,-49.7882308427448,465.758595142872,0.0,0.0,0.0184405274035044,49.6150104875352,9017.32745924856,4.914063471162176e-09,0.0,9.786460951949067,0.0,0.0,-0.00037190277906306603,0.0,0.0,0.0,303.77369422594563,0.4660918584532404,30721.91467870292,229.62039810222223,-0.0,2.411583969920359e-07,-1.0464719019280997,0.0,0.0,0.0,0.163328869016,573.6774202328281
5.2,6387148.858361521,2421.976231128528,0.0,-50.759564009548804,465.758227615032,0.0,0.0,0.01916845246675728,50.5829470856688,9012.317558971201,5.208456456515463e-09,0.0,9.78647632924193,0.0,0.0,-0.00037919518845605803,0.0,0.0,0.0,303.7951728211392,0.4663724419309331,30744.756230268053,229.6528702877778,-0.0,2.6591099515549914e-07,-1.0883561105506352,0.0,0.0,0.0,0.166503470901,596.6384043829913
5.3,6387143.733850561,2468.5520352152403,0.0,-51.73060882427521,465.757852948776,0.0,0.0,0.01991032876919424,51.5505953262384,9007.2108794208,5.514355619594275e-09,0.0,9.786492003595303,0.0,0.0,-0.0003864876093560058,0.0,0.0,0.0,303.8170648031616,0.4666585790359388,30768.053213494015,229.6859698111111,-0.0,2.926658669073416e-07,-1.1310882978050327,0.0,0.0,0.0,0.169676443963,620.0642516521852
5.4,6387138.5122608,2515.127801482368,0.0,-52.7013594993816,465.75747114715205,0.0,0.0,0.020666145612853442,52.5179494213968,9002.007449705761,5.831979326622202e-09,0.0,9.78650797497871,0.0,0.0,-0.0003937800419793301,0.0,0.0,0.0,303.8393699604816,0.46695027583890464,30791.806316707403,229.71969648611113,-0.0,3.2154351352534375e-07,-1.1746704526602085,0.0,0.0,0.0,0.172847756676,643.9560523983954
5.5,6387133.19359224,2561.703529207536,0.0,-53.67181023269521,465.757082207112,0.0,0.0,0.02143589208427944,53.4850035698856,8996.707299544081,6.161545776585389e-09,0.0,9.786524243239766,0.0,0.0,-0.00040107248654594257,0.0,0.0,0.0,303.8620880763864,0.4672475385254073,30816.016241401903,229.7540501238889,-0.0,3.52669332760197e-07,-1.2191046007206328,0.0,0.0,0.0,0.176017377502,668.3149170558002
5.6,6387127.77790584,2608.279217683608,0.0,-54.6419552095464,465.75668613170404,0.0,0.0,0.02221955705342592,54.45175195612081,8991.3104592024,6.503272996048899e-09,0.0,9.786540808347992,0.0,0.0,-0.00040836494327226383,0.0,0.0,0.0,303.88521893050563,0.46755037339492195,30840.68370242977,229.78903053055558,-0.0,3.861737394312397e-07,-1.2643928041685013,0.0,0.0,0.0,0.179185274892,693.1419761204062
5.7,6387122.2652016,2654.8548661973523,0.0,-55.6117886000256,465.756282914832,0.0,0.0,0.023017129173137522,55.4181887501928,8985.81695952648,6.857378837376487e-09,0.0,9.78655767018148,0.0,0.0,-0.0004156574123782055,0.0,0.0,0.0,303.9087622985064,0.4678587868628842,30865.809427858236,229.82463750944444,-0.0,4.221922782311334e-07,-1.3105371616614279,0.0,0.0,0.0,0.182351417284,718.4383800830163
5.8,6387116.65554048,2701.43047402944,0.0,-56.581304559897596,465.75587256564006,0.0,0.0,0.023828596878113523,56.384308108171204,8980.22683203264,7.224080973965844e-09,0.0,9.7865748286488,0.0,0.0,-0.00042294989408018846,0.0,0.0,0.0,303.93271795209364,0.4681727854581128,30891.394158969455,229.86087086,-0.0,4.6086574418904165e-07,-1.3575398082701675,0.0,0.0,0.0,0.185515773106,744.2052993861377
5.9,6387110.94895296,2748.006040472736,0.0,-57.550497230296806,465.755455074984,0.0,0.0,0.024653948384907844,57.350104170580806,8974.5401086944,7.603596898224019e-09,0.0,9.78659228365852,0.0,0.0,-0.0004302423885963787,0.0,0.0,0.0,303.95708565840005,0.4684923758233254,30917.438650308442,229.89773037833334,-0.0,5.023402861731857e-07,-1.4054029153985506,0.0,0.0,0.0,0.188678310773,770.4439244000405
6.0,6387105.14546952,2794.581564807912,0.0,-58.51936073711761,465.75503045200804,0.0,0.0,0.025493171690618405,58.31557106331601,8968.756822155841,7.996143917308811e-09,0.0,9.786610035119208,0.0,0.0,-0.0004375348961431972,0.0,0.0,0.0,303.9818651809008,0.4688175647166845,30943.94366982666,229.93521585500002,-0.0,5.467675343790996e-07,-1.4541286906767232,0.0,0.0,0.0,0.191838998688,797.1554653509389
6.1,6387099.2450901605,2841.157046324784,0.0,-59.487889191319205,465.75459868756803,0.0,0.0,0.02634625457218608,59.280702897336006,8962.87700564016,8.401939149812651e-09,0.0,9.786628082908955,0.0,0.0,-0.00044482741693881,0.0,0.0,0.0,304.00705627910884,0.4691483590102512,30970.90999864266,229.97332708000002,-0.0,5.943047230676299e-07,-1.503719377903322,0.0,0.0,0.0,0.194997805241,824.3411522874743
6.2,6387093.247906321,2887.7324843070724,0.0,-60.45607668770641,465.75415978776,0.0,0.0,0.02721318458578512,60.245493768055205,8956.90069294968,8.821199522359202e-09,0.0,9.786646426936331,0.0,0.0,-0.00045211995119963806,0.0,0.0,0.0,304.03265870766,0.46948476568947,30998.338431137814,230.01206383611114,-0.0,6.451148059784938e-07,-1.554177256934268,0.0,0.0,0.0,0.198154698808,852.0022350376227
6.3,6387087.15388752,2934.307878041544,0.0,-61.4239173064536,465.753713749536,0.0,0.0,0.028093949066396402,61.209937754124006,8950.82791846584,9.2541417663396e-09,0.0,9.786665067109906,0.0,0.0,-0.000459412499142102,0.0,0.0,0.0,304.0586722181424,0.46982679185523024,31026.2297750521,230.051425905,-0.0,6.99366568839149e-07,-1.6055046436026983,0.0,0.0,0.0,0.201309647756,880.139983136875
6.4,6387080.9631252,2980.8832268180163,0.0,-62.3914051103616,465.753260572896,0.0,0.0,0.02898853512655776,62.1740289195624,8944.658717149201,9.700982414875577e-09,0.0,9.786684003338246,0.0,0.0,-0.00046670506098262285,0.0,0.0,0.0,304.0850965572672,0.47017444472180464,31054.584851436186,230.0914130627778,-0.0,7.57234766285502e-07,-1.6577038896166578,0.0,0.0,0.0,0.204462620436,908.7556857995083
6.5,6387074.67561936,3027.458529920208,0.0,-63.358534147296005,465.752800260888,0.0,0.0,0.029896929655967762,63.137761311321604,8938.39312463088,1.0161937798054711e-08,0.0,9.786703235468964,0.0,0.0,-0.0004739976369376214,0.0,0.0,0.0,304.1119314683928,0.4705277316163339,31083.404494651473,230.1320250827778,-0.0,8.189002333432396e-07,-1.7107773824745822,0.0,0.0,0.0,0.207613585185,937.8506518611301
