time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s,feVelocity_m_s_Z_1
0.1000000014901161,6387280.9510696605,46.576787470567176,2.996117892176844e-18,6387280.951239483,2.3723226099718887e-07,2.996117892176844e-18,-0.9786063122216456,465.767872326519,5.992230582208219e-17,2.079229636105196e-19,7.11276824752075e-06,0.9752098792900478,9143.951239483828,3.7141353700928526e-14,4.690756387654176e-25,9.78607230780016,0.0,0.0,-7.2921150371413565e-06,0.0,0.0,1.1726615295546747e-20,-0.975209879290048,303.23011895611774,0.4590437831105206,30148.849741290833,228.79968996807827,3.471280601908195e-20,-5.820849871901113e-13,-0.00039818053355838794,-0.0,0.0,-0.0,0.0032160719856619,0.21828320329935522,0.9752090339174272,0.9752098792900478
0.1099999994039535,6387280.940794296,51.23446619015012,3.625301979450198e-18,6387280.940999782,3.157130561930899e-07,3.6253019794502e-18,-1.076466734507908,465.7678715772268,6.591450885962707e-17,2.287005091865166e-19,8.606147792761292e-06,1.0727306582791643,9143.940999781358,4.9428396701096465e-14,5.675814189069853e-25,9.786072339227763,-9.655320622006926e-41,2.407412430464683e-35,-8.0213265494284e-06,0.0,0.0,1.1726615295546747e-20,-1.0727306582791643,303.23016293447876,0.4590443497949436,30148.895704874227,228.79975633507468,3.510892397675335e-20,-6.399620991469265e-13,-0.0004817988527021688,-0.0,0.0,0.0,0.0035376779269427,0.264122897168372,1.0727297042684556,1.0727306582791643
0.1199999973177909,6387280.929540327,55.892144901883356,4.314408091614535e-18,6387280.929784872,4.098387951444238e-07,4.314408091614535e-18,-1.1743270970976212,465.7678707565734,7.190671323189506e-17,2.494830449147139e-19,1.0241753017872914e-05,1.1702513775705925,9143.929784870426,6.416483001918432e-14,6.754686601454759e-25,9.786072373648473,-1.0533077054513498e-40,2.4074124304610024e-35,-8.750538064164834e-06,0.0,0.0,1.1726615295546747e-20,-1.1702513775705927,303.2302111012424,0.4590449704498558,30148.94604600119,228.79982902272917,4.0375599641019603e-20,-6.976075012738864e-13,-0.0005733809834214244,-0.0,0.0,0.0,0.0038592836353927,0.3143283451791454,1.1702503746194841,1.1702513775705925
0.1299999952316284,6387280.917307755,60.54982360505324,5.063436167085443e-18,6387280.917594754,5.21031698212937e-07,5.063436167085443e-18,-1.2721873945637054,465.76786986455886,7.78988982791963e-17,2.702502434244374e-19,1.2019583923854503e-05,1.2677720317371501,9143.917594754443,8.157331812002734e-14,7.927373529379969e-25,9.786072411062268,-1.1410833490235043e-40,2.4074124304570012e-35,-9.479749581573324e-06,0.0,0.0,1.1726615295546747e-20,-1.2677720317371501,303.2302634563921,0.45904564507523693,30149.000764674245,228.79990803101978,9.106609110305226e-20,-7.550749550861122e-13,-0.0006729269699339408,-0.0,0.0,-0.0,0.0041808886453509,0.3688996142196263,1.2677709223175049,1.2677720317371501
0.1400000005960464,6387280.904096577,65.20750229894617,5.8723860743139755e-18,6387280.90442943,6.507140723897464e-07,5.8723860743139755e-18,-1.3700476214790485,465.7678689011831,8.389107264859045e-17,2.910110840965029e-19,1.3939640095970833e-05,1.3652926153516198,9143.904429429997,1.0187653903533371e-13,9.193874767965214e-25,9.786072451469169,-8.470329472432652e-22,-4.323663205244724e-27,-1.0208961101876542e-05,0.0,0.0,1.1726615295546747e-20,-1.3652926153516198,303.2303199999402,0.4590463736714583,30149.05986092804,228.7999933599687,7.888027546325546e-20,-8.122193084978376e-13,-0.0007804368603029915,-0.0,0.0,0.0,0.0045024938881397,0.4278367265858032,1.3652914700155259,1.3652926153516198
0.1500000059604644,6387280.889906801,69.86518098284856,6.741257725201623e-18,6387280.890288901,8.003081033848503e-07,6.741257725201626e-18,-1.4679077724165037,465.76786786644624,8.988326296115337e-17,3.1179252032985144e-19,1.600192139678751e-05,1.462813122986753,9143.890288900495,1.2529715181332066e-13,1.0554190180442675e-24,9.786072494869156,1.694065894483265e-21,9.264992788928568e-27,-1.0938172625297158e-05,0.0,0.0,1.1726615295546747e-20,-1.462813122986753,303.23038073187007,0.4590471562385284,30149.123334768166,228.80008500955395,1.2021416362655213e-19,-8.690392898100982e-13,-0.000895910706436309,-0.0,0.0,-0.0,0.0048240981996059,0.49113965998168274,1.4628118950605393,1.462813122986753
0.1599999964237213,6387280.874738423,74.52285965604673,7.67005111490967e-18,6387280.875173167,9.712360635376173e-07,7.67005111490967e-18,-1.565767841948889,465.76786676034806,9.587540956107939e-17,3.3253522864436654e-19,1.8206427203832536e-05,1.5603335492152626,9143.875173167075,1.5205782906975824e-13,1.2008319760482937e-24,9.786072541262232,-5.617641127747453e-40,9.629649721772322e-35,-1.166738415205784e-05,0.0,0.0,1.1726615295546747e-20,-1.5603335492152628,303.2304456521741,0.45904799277659647,30149.191186211996,228.80018297976818,1.2854826763409582e-20,-9.252393073650296e-13,-0.0010193485640867211,-0.0,0.0,0.0,0.0051457020454108,0.5588085035912044,1.5603321974525453,1.5603335492152626
0.1700000017881393,6387280.858591445,79.18053831782714,8.658765891839503e-18,6387280.859082232,1.164920216524479e-06,8.658765891839505e-18,-1.6636278246489806,465.7678655828888,1.0186755312995503e-16,3.532802229544781e-19,2.0553157518452222e-05,1.6578538886098226,9143.859082232006,1.8238124206923669e-13,1.3556262958951294e-24,9.786072590648391,-5.968743708251673e-40,9.629649721751203e-35,-1.239659568238125e-05,0.0,0.0,1.1726615295546747e-20,-1.6578538886098226,303.23051476084015,0.45904888328576304,30149.263415273308,228.80028727059684,1.437742606384705e-19,-9.809033191841356e-13,-0.0011507504928518135,-0.0,0.0,0.0,0.0054673054255545,0.6308432128223962,1.6578524998445512,1.6578538886098226
0.1800000071525573,6387280.841465866,83.83821696747614,9.707402134498269e-18,6387280.84201609,1.3827827913701185e-06,9.707402134498272e-18,-1.7614877150895147,465.76786433406835,1.078597041610406e-16,3.7403832885084942e-19,2.3042112272776248e-05,1.7553741357430648,9143.84201608961,2.164900566566688e-13,1.519801990017745e-24,9.786072643027648,8.470329472360586e-22,5.5589958746872565e-27,-1.3125807216490064e-05,0.0,0.0,1.1726615295546747e-20,-1.7553741357430648,303.2305880578896,0.4590498277665836,30149.34002200313,228.8003978820767,1.0654957502471523e-19,-1.0361160571675422e-12,-0.0012901165561752395,-0.0,0.0,-0.0,0.0057889083400368,0.7072439214511645,1.7553726795835496,1.7553741357430648
0.1899999976158142,6387280.82336169,88.49589560428015,1.0815959881632977e-17,6387280.823974748,1.6262460430880311e-06,1.081595988163298e-17,-1.8593475078431818,465.76786301388677,1.1385185232815205e-16,3.9479955248266027e-19,2.5673290567379202e-05,1.8528942851875765,9143.823974747836,2.5460694275158433e-13,1.693359064632813e-24,9.786072698399979,-1.3341897749665424e-39,1.925929944341023e-34,-1.3855018754606953e-05,0.0,0.0,1.1726615295546747e-20,-1.8528942851875767,303.23066554328534,0.45905082621887444,30149.421006392913,228.8005148141565,7.488081518568146e-20,-1.0903607002701726e-12,-0.001437446821343657,-0.0,0.0,-0.0,0.0061105107888579,0.7880105848855375,1.8528927366695405,1.8528942851875765
0.2000000029802322,6387280.804278918,93.15357422752552,1.1984439007693884e-17,6387280.804958206,1.8967321660511517e-06,1.1984439007693887e-17,-1.957207197482624,465.767861622344,1.1984397589391639e-16,4.1554248881308683e-19,2.844669219595746e-05,1.9504143315158957,9143.804958205552,2.9695456078567734e-13,1.876297500243111e-24,9.786072756765387,-1.4044102922247712e-39,1.9259299443360302e-34,-1.4584230296954573e-05,0.0,0.0,1.1726615295546747e-20,-1.950414331515896,303.23074721702926,0.4590518786429678,30149.506368476323,228.8006380668436,2.3010866360435627e-19,-1.1435973947228636e-12,-0.0015927413594898504,-0.0,0.0,-0.0,0.0064321127720177,0.8731433369014122,1.9504126711025238,1.9504143315158957
0.209999993443489,6387280.784217549,97.81125283649868,1.3212839412707975e-17,6387280.784966462,2.1956634585876602e-06,1.321283941270798e-17,-2.0550667785804344,465.76786015944003,1.2583608395555334e-16,4.362765674010189e-19,3.136231695229428e-05,2.0479342693005136,9143.784966462752,3.4375558747245345e-13,2.068617281364335e-24,9.786072818123872,-1.4746308099116615e-39,1.9259299443307821e-34,-1.53134418437556e-05,0.0,0.0,1.1726615295546747e-20,-2.0479342693005136,303.23083307911793,0.45905298503914954,30149.596108283615,228.8007676401382,2.417761768389327e-19,-1.1958137343449038e-12,-0.001756000245591404,-0.0,0.0,-0.0,0.0067537138238549,0.9626420883148634,2.0479324828824996,2.0479342693005136
0.2199999988079071,6387280.763177582,102.46893143048598,1.4501160798176674e-17,6387280.763999518,2.5244620804187437e-06,1.4501160798176674e-17,-2.1529262457091534,465.7678586251748,1.3182817802340549e-16,4.57003630931413e-19,3.442016442234927e-05,2.1454540931138646,9143.763999518305,3.952326778317481e-13,2.270318361439383e-24,9.786072882475441,-3.089702656097287e-39,3.8518598886505546e-34,-1.604265339523269e-05,0.0,0.0,1.1726615295546747e-20,-2.145454093113865,303.23092312955293,0.4590541454077813,30149.690225851566,228.80090353404762,2.7511579646399066e-19,-1.2468412308020947e-12,-0.0019272235584710843,-0.0,0.0,-0.0,0.0070753144100308,1.056507017493746,2.1454522946624754,2.1454540931138646
0.2300000041723251,6387280.741159021,107.12661000877381,1.5849403134113816e-17,6387280.742057377,2.8845503298725824e-06,1.5849403134113813e-17,-2.2507855934412655,465.7678570195485,1.3782024950815417e-16,4.77715422431361e-19,3.762023398425842e-05,2.242973797528332,9143.742057376752,4.5160850859100527e-13,2.481400735958357e-24,9.786072949820076,-3.2301436933143026e-39,3.8518598886390327e-34,-1.677186495160852e-05,0.0,0.0,1.1726615295546747e-20,-2.242973797528332,303.2310173683108,0.4590553597489266,30149.788721193123,228.80104574854272,2.194084738707081e-19,-1.2963160981542194e-12,-0.0021064113807952468,-0.0,0.0,-0.0,0.0073969140648841,1.1547380352541354,2.242971738483429,2.242973797528332
0.2399999946355819,6387280.71816187,111.78428857064858,1.725756603701334e-17,6387280.719140043,3.277350349344488e-06,1.725756603701334e-17,-2.3486448163491973,465.767855342561,1.4381234173489974e-16,4.984555993507801e-19,4.09625252934585e-05,2.3404933771162373,9143.719140042635,5.1310573207212e-13,2.7018643450724723e-24,9.786073020157762,-3.370584731517237e-39,3.8518598886270005e-34,-1.750107651310417e-05,0.0,0.0,1.1726615295546747e-20,-2.3404933771162373,303.2311157953685,0.4590566280626625,30149.8915943227,228.80119428359419,1.7758214646622638e-19,-1.3441154337397338e-12,-0.0022935637990747675,-0.0,0.0,0.0,0.0077185132540762,1.2573353199638952,2.3404914276103974,2.3404933771162373
0.25,6387280.694186127,116.44196711539668,1.8725649559798058e-17,6387280.695247513,3.70428438518502e-06,1.872564955979806e-17,-2.4465039090053153,465.7678535942123,1.4980435995491543e-16,5.191297453157443e-19,4.444703786686621e-05,2.4380128264498455,9143.695247512544,5.799470168801585e-13,2.931709197269344e-24,9.786073093488515,-3.5110257707489484e-39,3.851859888614455e-34,-1.8230288079946715e-05,0.0,0.0,1.1726615295546747e-20,-2.4380128264498455,303.2312184107365,0.45905795034952057,30149.99884529195,228.80134913922407,2.93803310452601e-19,-1.389992585704287e-12,-0.0024886809036673576,-0.0,0.0,0.0,0.0080401115119457,1.3642987824390866,2.438010626125336,2.4380128264498455
