time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
1.0,9.99744e-12,0.002126054676,9.750843272976,9139.124318615999,1.3491395117916167e-10,-3.961897402027128e-21,9.78608713848,-3.0368728984701332e-27,-4.031710572106901e-21,-7.292128731830972e-05,0.0,0.0,0.0,-9.750843271960001,303.25099621968,0.45944475488246,30179.321639151294,228.8311942777778,1.4590166898054439e-08,0.02915505900089097,-0.04617711313822448,0.0,0.0,0.0,0.037917255,11.498435331138001
1.1,1.072896e-11,0.0024831601848000003,10.72570522368,9138.10048932,1.710422666954443e-10,-3.9444441095071844e-21,9.786090253535999,-3.0368728984701332e-27,-4.014257279586957e-21,-8.021343001277472e-05,0.0,0.0,0.0,-10.72570522368,303.25539430080005,0.459500415794804,30183.88299032723,228.83783188888887,1.565774008571696e-08,0.031290890402344756,-0.05456672154968108,0.0,0.0,0.0,0.040677889,12.33577870924168
1.2,1.1490960000000002e-11,0.0028693210584000003,11.700506811792,9136.979178888001,2.129301687433082e-10,-3.926990816987242e-21,9.786093664248,-3.0368728984701332e-27,-3.996803987067015e-21,-8.750559016053222e-05,0.0,0.0,0.0,-11.700506809760002,303.2602093788,0.459562261252964,30188.87772966733,228.84509888888888,1.672531327337948e-08,0.033476524093003,-0.06373483101891088,0.0,0.0,0.0,0.043500501,13.19195965820432
1.3,1.225296e-11,0.0032848378296,12.675242709408,9135.760390368001,2.6179938779914943e-10,-3.909537524467299e-21,9.786097373664,-3.0368728984701332e-27,-3.979350694547072e-21,-9.479775030828972e-05,0.0,0.0,0.0,-12.675242706360002,303.26544395304,0.459628745120486,30194.308825747634,228.85299911111113,1.7837368677194604e-08,0.03570298356164611,-0.07368688172094934,0.0,0.0,0.0,0.046373674,14.06352065134632
1.4,1.3045439999999999e-11,0.0037299583008,13.649907555096,9134.444132904,3.1590459461097366e-10,-3.892084231947355e-21,9.786101384832,-3.0368728984701332e-27,-3.961897402027128e-21,-0.00010208992790933976,0.0,0.0,0.0,-13.649907554080002,303.27109796256,0.45970089815500603,30200.17394679955,228.86153261111113,1.8993906297162337e-08,0.03796325841100843,-0.08442692598568799,0.0,0.0,0.0,0.049288464,14.94775379435156
1.5,1.380744e-11,0.0042048879072,14.624495966088002,9133.030412592001,3.787364476827695e-10,-3.8746309394274115e-21,9.786105694704002,-3.0368728984701332e-27,-3.9444441095071844e-21,-0.00010938208805709726,0.0,0.0,0.0,-14.624495968120002,303.27716893848,0.459778720356524,30206.472676264806,228.8706955,2.0150443917130063e-08,0.040251810605178955,-0.09595806867181424,0.0,0.0,0.0,0.052237803,15.84251921624652
1.6,1.459992e-11,0.0047097988608,15.599002541328002,9131.519235528,4.468042885105484e-10,-3.857177646907468e-21,9.78611030328,-3.0368728984701332e-27,-3.926990816987242e-21,-0.00011667428311143981,0.0,0.0,0.0,-15.599002543360001,303.2836593192,0.459861180967404,30213.207997083548,228.88049161111113,2.1306981537097796e-08,0.042564263094088284,-0.10828280523165426,0.0,0.0,0.0,0.055216047,16.74611032108336
1.7,1.5422880000000002e-11,0.0052448371608,16.57342186452,9129.910613904,5.253441048502932e-10,-3.839724354387525e-21,9.78611521056,-3.0368728984701332e-27,-3.909537524467299e-21,-0.00012396647816578237,0.0,0.0,0.0,-16.57342186452,303.2905665444,0.45994931074528206,30220.377093896546,228.8909172222222,2.2463519157065522e-08,0.04489709733443873,-0.12140317295070788,0.0,0.0,0.0,0.058218655,17.65715352794876
1.8,1.621536e-11,0.005810127165600001,17.547748504128002,9128.204553816,6.126105674500098e-10,-3.822271061867582e-21,9.786120416544,-3.0368728984701332e-27,-3.892084231947355e-21,-0.00013125867322012492,0.0,0.0,0.0,-17.54774850616,303.29789317440003,0.460043109690158,30227.980569995063,228.90197600000002,2.3620056777033255e-08,0.04724746646439653,-0.13532087549785368,0.0,0.0,0.0,0.061241934,18.57453343993968
1.9,1.7038320000000003e-11,0.0064057755552,18.52197702252,9126.401067456,7.068583470577034e-10,-3.8048177693476386e-21,9.786125921232001,-3.0368728984701332e-27,-3.8746309394274115e-21,-0.00013855088572775997,0.0,0.0,0.0,-18.52197702252,303.30563911776,0.46014206242321404,30236.01852592764,228.91366805555558,2.482107661315359e-08,0.0496130707533866,-0.15003744306132738,0.0,0.0,0.0,0.064282858,19.497336538267557
2.0,1.786128e-11,0.0070318752936,19.496101963776002,9124.500163968001,8.133234314293576e-10,-3.787364476827695e-21,9.786131724624001,-3.0368728984701332e-27,-3.857177646907468e-21,-0.00014584309823539507,0.0,0.0,0.0,-19.49610196276,303.31380184464,0.46024616894445003,30244.492967877133,228.92598955555556,2.6022096449273925e-08,0.051992001914336,-0.1655542145558351,0.0,0.0,0.0,0.067338928,20.4248084936952
2.1,1.8653760000000004e-11,0.0076885071528,20.470117871976,9122.501849448001,9.285151620609833e-10,-3.7699111843077514e-21,9.786137829768,-3.0368728984701332e-27,-3.839724354387525e-21,-0.00015313532819632262,0.0,0.0,0.0,-20.47011787096,303.32238132456,0.460355429253866,30253.401602379134,228.93894044444446,2.722311628539426e-08,0.05438269417323613,-0.18187244882809403,0.0,0.0,0.0,0.070408059,21.35632160223156
2.2,1.95072e-11,0.0083757421512,21.444019282056,9120.406142184,1.054178868204575e-09,-3.752457891787809e-21,9.786144230568,-3.0368728984701332e-27,-3.822271061867582e-21,-0.00016042757561054275,0.0,0.0,0.0,-21.444019281040003,303.33138255624,0.46047035873028,30262.74556419578,228.9525283888889,2.842413612151459e-08,0.05678385309759698,-0.1989933335532754,0.0,0.0,0.0,0.073488502,22.29134969569788
2.3,2.033016e-11,0.009093643077600001,22.417800713712,9118.21305132,1.1903145498601329e-09,-3.735004599267865e-21,9.78615093312,-3.0368728984701332e-27,-3.8048177693476386e-21,-0.00016771982302476286,0.0,0.0,0.0,-22.417800716760002,303.34079795016,0.46059044199487403,30272.523460011536,228.96674194444444,2.9625155957634925e-08,0.0591943888731228,-0.21691799857966948,0.0,0.0,0.0,0.076578782,23.22944861857788
2.4,2.115312e-11,0.00984226632,23.391456689688003,9115.922586,1.3386675362796509e-09,-3.717551306747922e-21,9.786157931328,-3.0368728984701332e-27,-3.787364476827695e-21,-0.00017501208789227549,0.0,0.0,0.0,-23.391456691720002,303.35063250504004,0.46071619442646605,30282.738832965566,228.98158872222223,3.0826175793755264e-08,0.061613380717939224,-0.23564753372157204,0.0,0.0,0.0,0.079677638,24.17024100047536
2.5,2.197608e-11,0.010621661256,24.364981714440002,9113.534764512,1.499237827463129e-09,-3.7000980142279785e-21,9.786165231288,-3.0368728984701332e-27,-3.7699111843077514e-21,-0.0001823043527597881,0.0,0.0,0.0,-24.36498171444,303.36088615992,0.460847100646238,30293.38701473262,228.9970687777778,3.20716778460282e-08,0.06404006353792845,-0.25518306437905175,0.0,0.0,0.0,0.082783995,25.113404207835718
2.6,2.282952e-11,0.0114318736056,25.338370292424003,9111.049596,1.6720254234105678e-09,-3.682644721708035e-21,9.786172829952001,-3.0368728984701332e-27,-3.752457891787809e-21,-0.00018959663508059325,0.0,0.0,0.0,-25.33837029344,303.37155385512,0.46098316065419,30304.471945858008,229.01317444444445,3.3272697682148537e-08,0.06647378789273461,-0.2755256937110691,0.0,0.0,0.0,0.085896924,26.05866079072088
2.7,2.365248e-11,0.012272943907199999,26.311616918952,9108.467095704,1.8500490071139894e-09,-3.665191429188092e-21,9.786180724272,-3.0368728984701332e-27,-3.735004599267865e-21,-0.00019688893485469094,0.0,0.0,0.0,-26.311616916920002,303.38264308872004,0.46112488982914007,30315.992884197723,229.02991716666665,3.451819973442148e-08,0.06891398885821261,-0.29667647594614704,0.0,0.0,0.0,0.08901562,27.00577079701592
2.8,2.450592e-11,0.0131449093464,27.284716077144,9105.787275816001,2.059488517353309e-09,-3.647738136668149e-21,9.786188920344001,-3.0368728984701332e-27,-3.717551306747922e-21,-0.00020418125208208112,0.0,0.0,0.0,-27.28471607816,303.3941462712,0.46127177279227,30327.948465164383,229.04728544444444,3.571921957054181e-08,0.07136019047464957,-0.31863654093257576,0.0,0.0,0.0,0.092139384,27.954525640256602
2.9,2.535936e-11,0.014047804060800001,28.257662253168,9103.010157672,2.268928027592628e-09,-3.6302848441482056e-21,9.78619741512,-3.0368728984701332e-27,-3.7000980142279785e-21,-0.0002114735867627638,0.0,0.0,0.0,-28.257662250120003,303.40606840128004,0.46142380954358,30340.339866612358,229.06528699999998,3.696472162281475e-08,0.07381199240210017,-0.34140704075975364,0.0,0.0,0.0,0.0952676,28.90474305807816
3.0,2.618232e-11,0.014981658835200001,29.230449908808005,9100.135750416,2.4958208303518913e-09,-3.612831551628262e-21,9.786206205552002,-3.0368728984701332e-27,-3.682644721708035e-21,-0.00021876592144344652,0.0,0.0,0.0,-29.23044991084,303.41840688816,0.461581515461888,30353.166743803777,229.083918,3.821022367508769e-08,0.07626903433461353,-0.36498906969019806,0.0,0.0,0.0,0.098399729,29.856263027529963
3.1,2.7035760000000003e-11,0.0159465026256,30.203073514992003,9097.164072336001,2.7401669256310974e-09,-3.595378259108319e-21,9.786215297736,-3.0368728984701332e-27,-3.665191429188092e-21,-0.00022605827357742174,0.0,0.0,0.0,-30.20307351804,303.4311642312,0.461744375168376,30366.43217065128,229.10318222222222,3.9411243511208024e-08,0.07873102713778468,-0.38938384653663155,0.0,0.0,0.0,0.101535289,30.808944416045044
3.2,2.78892e-11,0.0169423622544,31.1755275396,9094.095141720001,3.001966313430247e-09,-3.577924966588375e-21,9.786224688624,-3.0368728984701332e-27,-3.647738136668149e-21,-0.00023335064316468948,0.0,0.0,0.0,-31.175527524360003,303.44433780912,0.461912388663044,30380.131023967137,229.1230758888889,4.0656745563480965e-08,0.08119770391831671,-0.4145925144920092,0.0,0.0,0.0,0.104673859,31.76266220858696
3.3,2.874264e-11,0.0179692627152,32.147806377360006,9090.928973808,3.263765701229396e-09,-3.560471674068433e-21,9.786234375168,-3.0368728984701332e-27,-3.6302848441482056e-21,-0.00024064303020524975,0.0,0.0,0.0,-32.14780638752,303.45792759144,0.46208607132471,30394.265884497323,229.14359894444445,4.1902247615753906e-08,0.08366884671335045,-0.4406163501959347,0.0,0.0,0.0,0.107815056,32.717305187507364
3.4,2.9596080000000005e-11,0.0190272271728,33.11990452968,9087.665586888,3.5604716740684324e-09,-3.543018381548489e-21,9.786244360416001,-3.0368728984701332e-27,-3.612831551628262e-21,-0.0002479354346991026,0.0,0.0,0.0,-33.11990453476,303.47193354768,0.462264907774556,30408.83693897484,229.16475144444445,4.314774966802684e-08,0.08614426424935645,-0.46745656801290897,0.0,0.0,0.0,0.110958542,33.672774023958716
3.5,3.044952e-11,0.020116277572800004,34.09181641872,9084.304999248,3.8571776469074684e-09,-3.5255650890285455e-21,9.786254647416001,-3.0368728984701332e-27,-3.595378259108319e-21,-0.0002552278566462479,0.0,0.0,0.0,-34.09181640856001,303.4863555864,0.462448898012582,30423.844383708758,229.18653333333333,4.439325172029979e-08,0.08862377414924849,-0.4951144134449842,0.0,0.0,0.0,0.114104008,34.628979652251324
3.6,3.13944e-11,0.0212364346416,35.063536405680004,9080.847229176,4.188790204786391e-09,-3.508111796508602e-21,9.786265230072,-3.0368728984701332e-27,-3.577924966588375e-21,-0.0002625202960466857,0.0,0.0,0.0,-35.063536415840005,303.50119617648005,0.462638557417606,30439.28892253887,229.2089485,4.5816682637183146e-08,0.09110724741459975,-0.5235912209586451,0.0,0.0,0.0,0.117251178,35.58584191686552
3.7,3.2004e-11,0.022387717581600002,36.03505897368,9077.292298008,4.537856055185256e-09,-3.490658503988659e-21,9.786276111432,-3.0368728984701332e-27,-3.560471674068433e-21,-0.00026981275290041603,0.0,0.0,0.0,-36.03505897876,303.51645022776,0.46283337061081004,30455.169746288815,229.23198927777779,4.670632696023525e-08,0.09359455949520495,-0.5528883294685978,0.0,0.0,0.0,0.120399801,36.5432884200972
3.8,3.29184e-11,0.0235701452904,37.00637848392,9073.640224032,4.886921905584123e-09,-3.473205211468716e-21,9.786287291496,-3.0368728984701332e-27,-3.543018381548489e-21,-0.0002771052272074389,0.0,0.0,0.0,-37.00637849916,303.53212270848,0.463033337592194,30471.48568189224,229.2556632777778,4.80407934448134e-08,0.09608559918552377,-0.5830071090270997,0.0,0.0,0.0,0.123549645,37.5012535497586
3.9,3.38328e-11,0.0247837351416,37.97748935856,9069.891028584001,5.270894341022875e-09,-3.4557519189487726e-21,9.786298767216,-3.0368728984701332e-27,-3.5255650890285455e-21,-0.0002843977189677543,0.0,0.0,0.0,-37.977489363640004,303.54821102784,0.46323897374057604,30488.241244457564,229.27996672222224,4.9375259929391546e-08,0.09858027752112383,-0.6139489563757383,0.0,0.0,0.0,0.126700503,38.45967762520128
4.0,3.47472e-11,0.026028504204000002,38.9483859588,9066.044733,5.672320068981571e-09,-3.438298626428829e-21,9.786310544688,-3.0368728984701332e-27,-3.508111796508602e-21,-0.0002916902281813622,0.0,0.0,0.0,-38.94838596388001,303.56471259504,0.46344976367713797,30505.431344313263,229.3048957777778,5.070972641396969e-08,0.10107852333045937,-0.6457153082900949,0.0,0.0,0.0,0.129852182,39.418506207961165
4.1,3.56616e-11,0.027304468632000003,39.91906267632,9062.101358616,6.0911990894602106e-09,-3.420845333908886e-21,9.786322617816,-3.0368728984701332e-27,-3.490658503988659e-21,-0.0002989827548482626,0.0,0.0,0.0,-39.91906266616,303.58163240880003,0.46366570740188007,30523.05962514704,229.33045805555557,5.204419289854785e-08,0.10358025209731964,-0.6783075704082004,0.0,0.0,0.0,0.133004504,40.37768945355908
4.2,3.6576e-11,0.028611643970400003,40.88951384184,9058.060926768001,6.527531402458792e-09,-3.403392041388943e-21,9.786334989648,-3.0368728984701332e-27,-3.473205211468716e-21,-0.0003062752989684555,0.0,0.0,0.0,-40.88951384184001,303.59896784784,0.46388732029362,30541.12341045243,229.3566497777778,5.3378659383126e-08,0.10608542823593173,-0.7117272907111765,0.0,0.0,0.0,0.136157305,41.33718161249012
4.3,3.71856e-11,0.0299500451544,41.859733847040005,9053.923464888001,6.981317007977318e-09,-3.3859387488689993e-21,9.786347657136002,-3.0368728984701332e-27,-3.4557519189487726e-21,-0.0003135678779952336,0.0,0.0,0.0,-41.859733836880004,303.61671635184,0.46411408697354,30559.62723927797,229.38346711111112,5.42683037061781e-08,0.10859399391941467,-0.7459759993872591,0.0,0.0,0.0,0.139310436,42.296940551790684
4.4,3.81e-11,0.0313196871192,42.82971699216,9049.688988216,7.452555906015786e-09,-3.368485456349056e-21,9.786360626376,-3.0368728984701332e-27,-3.438298626428829e-21,-0.00032086047447530406,0.0,0.0,0.0,-42.82971699724,303.6348803592,0.46434600744164,30578.56465257673,229.41091383333335,5.5602770190756245e-08,0.1111059091137739,-0.7810551954871324,0.0,0.0,0.0,0.142463754,43.256927353772156
4.5,3.90144e-11,0.0327205835808,43.799457668879995,9045.357527232,7.958701389094143e-09,-3.3510321638291124e-21,9.786373891272,-3.0368728984701332e-27,-3.420845333908886e-21,-0.0003281530884086671,0.0,0.0,0.0,-43.799457653640005,303.65345977848,0.464583597076738,30597.943119669108,229.43899000000002,5.69372366753344e-08,0.11362114712967972,-0.8169665248527941,0.0,0.0,0.0,0.145617127,44.217105981632365
4.6,3.9928800000000003e-11,0.034152748255200004,44.768950116480006,9040.92910632,8.482300164692442e-09,-3.3335788713091696e-21,9.786387451824,-3.0368728984701332e-27,-3.403392041388943e-21,-0.00033544571979532265,0.0,0.0,0.0,-44.76895012664001,303.67245454872,0.46482634050001603,30617.758082354452,229.46769561111114,5.827170315991254e-08,0.11613969017424565,-0.8537116155333553,0.0,0.0,0.0,0.148770431,45.177442955355765
4.7,4.0843200000000004e-11,0.0356161948584,45.738188726640004,9036.403746816,9.023352232810684e-09,-3.316125578789226e-21,9.786401314128002,-3.0368728984701332e-27,-3.3859387488689993e-21,-0.00034273838608856323,0.0,0.0,0.0,-45.738188726640004,303.69186457848,0.46507423771147405,30638.012212351212,229.49703066666666,5.96061696444907e-08,0.11866150266169884,-0.8912920599921543,0.0,0.0,0.0,0.151923553,46.137907109924846
4.8,4.17576e-11,0.0371109358872,46.70716773864,9031.781476152,9.599310885968814e-09,-3.2986722862692828e-21,9.786415469040001,-3.0368728984701332e-27,-3.368485456349056e-21,-0.0003500310523818038,0.0,0.0,0.0,-46.70716775388001,303.71168730744,0.46532780408993,30658.702861881073,229.52699127777777,6.094063612906885e-08,0.12118657569559599,-0.9297095396569619,0.0,0.0,0.0,0.155076384,47.09846933295364
4.9,4.2672000000000004e-11,0.038636984448000004,47.6758814832,9027.06232176,1.0192722831646885e-08,-3.2812189937493395e-21,9.786429925704002,-3.0368728984701332e-27,-3.3510321638291124e-21,-0.00035732377103492194,0.0,0.0,0.0,-47.675881488280005,303.73192511304,0.465586524256566,30679.83081618027,229.55758133333336,6.227510261364699e-08,0.12371490482771552,-0.9689658427128672,0.0,0.0,0.0,0.15822882,48.05910237948792
5.0,4.3586400000000004e-11,0.040194352732800004,48.6443241996,9022.246311072,1.08035880698449e-08,-3.2637657012293963e-21,9.786444678024,-3.0368728984701332e-27,-3.3335788713091696e-21,-0.0003646164896880401,0.0,0.0,0.0,-48.64432420976001,303.75257543496,0.465850398211382,30701.398249012567,229.588797,6.316474693669909e-08,0.12624649005805744,-1.0090627262074081,0.0,0.0,0.0,0.161380765,49.01978067651645
