time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
6.1,6387099.885682407,0.12326428822856667,-6.096e-17,-8.656320000000001e-15,0.05942698268843019,59.27772945157806,8962.88568242614,1.9298944815778707e-08,0.0,9.786628056274738,-59.277729451578054,304.0069139917297,0.46914818283191917,30970.61817383007,229.9729133105639,1.1254000686609064e-13,0.15525320640801077,-1.5112065853018393,0.0,0.0,0.0
6.2,6387093.909669579,0.12929834274339352,0.0,8.656320000000001e-15,0.06136152479785355,60.24247137738524,8956.909669584702,2.0243689003919833e-08,0.0,9.786646399389863,-60.242471377385236,304.03251532700995,0.4694845721827621,30998.04499156636,230.01164836095168,1.1431929551219483e-13,0.1578617109546422,-1.5616559394310816,0.0,0.0,0.0
6.3,6387087.837199834,0.13552741767264062,-6.096e-17,-1.7312640000000002e-14,0.06332754340891845,61.2068666179823,8950.837199835603,2.1218968819900718e-08,0.0,9.786665038628186,-61.206866617982314,304.0585277263823,0.469826580717413,31025.934692232408,230.0510086958439,1.1609858415829905e-13,0.16047496140517756,-1.6129746141886245,0.0,0.0,0.0
6.4,6387081.668308133,0.14195465520855358,-1.2192e-16,-2.5999440000000003e-14,0.06532505030371705,62.17090924339486,8944.66830814794,2.222527635930395e-08,0.0,9.786683973884886,-62.17090924339486,304.0849509369778,0.47017421565045375,31054.288096862743,230.09099409220892,1.183226949659293e-13,0.16309300836530205,-1.6651649631330794,0.0,0.0,0.0
6.5,6387075.403030078,0.14858322707720065,0.0,-2.5999440000000003e-14,0.06735405725388471,63.13459330748846,8938.403030079984,2.3263108339343993e-08,0.0,9.786703205053463,-63.13459330748846,304.11178470181403,0.4705274843099527,31083.106039773094,230.13160432317667,1.201019836120335e-13,0.1657159035235408,-1.7182293754820444,0.0,0.0,0.0
6.6,6387069.041401754,0.15541624944265178,-1.2192e-16,-1.7312640000000002e-14,0.0694145760255046,64.0979128477259,8932.041401785102,2.4332952788986287e-08,0.0,9.786722732025474,-64.0979128477259,304.1390287598288,0.4708863941379285,31112.3893686064,230.17283915808392,1.2188127225813768e-13,0.16834369956522177,-1.772170276029028,0.0,0.0,0.0
6.7,6387062.583460013,0.16245689635846497,-6.096e-17,-1.7312640000000002e-14,0.07150661838441574,65.06086188492327,8925.583460014976,2.543530679894576e-08,0.0,9.786742554690822,-65.06086188492328,304.16668284588644,0.4712509526905045,31142.138944348015,230.21469836247167,1.2410538306576794e-13,0.17097645009372492,-1.8269901250556295,0.0,0.0,0.0
6.8,6387056.029242104,0.16970832602377472,-2.1336000000000003e-16,-2.5999440000000003e-14,0.07363019610109768,66.02343442300676,8919.02924211858,2.657066499029643e-08,0.0,9.786762672937554,-66.02343442300676,304.19474669077204,0.4716211676374968,31172.355641330636,230.25718169807223,1.2588467171187213e-13,0.17361420955836238,-1.8826914182397267,0.0,0.0,0.0
6.9,6387049.378786032,0.17717366376900873,-2.1336000000000003e-16,-1.7312640000000002e-14,0.07578532095387955,66.9856244487717,8912.378786047815,2.773951683539104e-08,0.0,9.78678308665189,-66.9856244487717,304.2232200211253,0.471997046761744,31203.04034717086,230.30028892269834,1.2721913819645027e-13,0.17625703318799163,-1.9392766865568367,0.0,0.0,0.0
7.0,6387042.632130326,0.1848560871411755,-2.7432000000000004e-16,-8.656320000000001e-15,0.07797200473359453,67.94742593163937,8905.632130356373,2.8942359992176504e-08,0.0,9.786803795718312,-67.94742593163937,304.25210255954664,0.4723785979602411,31234.19396289486,230.3440197903978,1.2855360468102844e-13,0.17890497693083854,-1.9967484961872723,0.0,0.0,0.0
7.1,6387035.789314182,0.19275874649480826,-3.3528e-16,-1.7312640000000002e-14,0.08019025924621556,68.9088328234166,8898.78931419859,3.017968786348704e-08,0.0,9.786824800019376,-68.9088328234166,304.28139402452183,0.4727658292432634,31265.817402865003,230.38837405132668,1.3122253765018475e-13,0.1815580973983564,-2.055109448410511,0.0,0.0,0.0
7.2,6387028.850377315,0.20088480469510833,-2.7432000000000004e-16,-8.656320000000001e-15,0.08244009631596276,69.86983905805613,8891.850377339737,3.145199581914292e-08,0.0,9.786846099435909,-69.86983905805613,304.3110941304164,0.4731587487340572,31297.911594784957,230.4333514517378,1.3255700413476292e-13,0.18421645181382568,-2.114362179499847,0.0,0.0,0.0
7.3,6387021.815360144,0.2092374087611706,-2.1336000000000003e-16,-1.7312640000000002e-14,0.08472152778736532,70.83043855141666,8884.815360146858,3.275977674885156e-08,0.0,9.786867693846903,-70.83043855141668,304.341202587546,0.4735573646698191,31330.477479783975,230.47895173407278,1.3567075926544524e-13,0.18688009796534472,-2.1745093606183477,0.0,0.0,0.0
7.4,6387014.68430357,0.21781972389843712,-2.7432000000000004e-16,-2.5999440000000003e-14,0.08703456552793346,71.7906252010248,8877.684303598971,3.4103526399424355e-08,0.0,9.786889583129494,-71.7906252010248,304.3717191020931,0.473961685400459,31363.516012338536,230.52517463683057,1.3745004791154943e-13,0.18954909416164048,-2.2355536977029016,0.0,0.0,0.0
7.5,6387007.457249261,0.22663491649217155,-3.3528e-16,0.0,0.08937922142922859,72.7503928858361,8870.457249289482,3.548374070442292e-08,0.0,9.786911767158958,-72.7503928858361,304.40264337612405,0.47437171938885786,31397.028160299014,230.57201989458278,1.3833969223460155e-13,0.19222349919169454,-2.2974979313505752,0.0,0.0,0.0
7.6,6387000.134239401,0.23568613707986932,-2.7432000000000004e-16,-8.656320000000001e-15,0.09175550740951528,73.70973546599852,8863.13423941804,3.690091312427734e-08,0.0,9.786934245808775,-73.70973546599852,304.43397510763776,0.47478747521127995,31431.014904953063,230.6194872380406,1.4011898088070574e-13,0.19490337228747787,-2.360344836704271,0.0,0.0,0.0
7.7,6386992.715316784,0.24497654873131539,-4.8768e-16,-8.656320000000001e-15,0.09416343541411955,74.66864678261605,8855.715316807677,3.8355539084658413e-08,0.0,9.786957018950558,-74.66864678261605,304.46571399049435,0.4752089615564968,31465.477240958196,230.6675763939339,1.4189826952680995e-13,0.19758877308881223,-2.4240972233275704,0.0,0.0,0.0
7.8,6386985.200524874,0.2545093383810919,-3.3528e-16,-1.7312640000000002e-14,0.09660301741632664,75.62712065751359,8848.200524890131,3.9848117756713554e-08,0.0,9.78698008645407,-75.62712065751359,304.4978597144561,0.4756361872260448,31500.416176394963,230.71628708506503,1.4367755817291414e-13,0.20027976161126873,-2.4887579350835196,0.0,0.0,0.0
7.9,6386977.589907716,0.26428763742617734,-4.8768e-16,-8.656320000000001e-15,0.0990742654190371,76.58515089300225,8840.589907720409,4.137913961810512e-08,0.0,9.787003448187178,-76.58515089300224,304.530411965168,0.4760691611341736,31535.83273275737,230.76561903027167,1.459016689805444e-13,0.2029763982159643,-2.5543298500065297,0.0,0.0,0.0
8.0,6386969.883509961,0.2743146295028621,-3.9624e-16,0.0,0.10157719145495302,77.5427312716446,8832.883509971212,4.294910333208968e-08,0.0,9.787027104015955,-77.54273127164461,304.5633704241841,0.47650789230800095,31571.727944990682,230.81557194445557,1.4679131330359647e-13,0.20567874358169358,-2.6208158801742294,0.0,0.0,0.0
8.1,6386962.081376934,0.28459349376710447,-4.8768e-16,-1.7312640000000002e-14,0.10411180758620217,78.49985555602315,8825.08137694439,4.45585068672828e-08,0.0,9.787051053804491,-78.49985555602315,304.59673476889606,0.4769523898862756,31608.102861423868,230.8661455384639,1.4946024627275278e-13,0.2083868586783887,-2.6882189715691305,0.0,0.0,0.0
