time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
10.1,239.51515387704,-0.2899155440184,-150.81334762848002,2240.1748848432,-2.652900463031381e-07,0.0004233195395214406,9.80730079481721,-4.310963252425994e-11,0.00042342199034853267,2.652900463031381e-07,7.289999999989351e-05,0.0,0.0,150.8133476488,331.5872074872,0.982735668496396,77179.8902524215,273.5938237222222,-60.822167888291666,0.07355543232399678,38.28619474974563,0.0,0.0,0.0,0.853594723,283.0408451475052
10.2,239.09963859936002,-0.2916005866224,-149.57647425768,2255.1943474128,-2.687807048071268e-07,0.00042707019972409885,9.807254510937378,-4.380776422505767e-11,0.00042717331377630673,2.687807048071268e-07,7.289999999989351e-05,0.0,0.0,149.576474278,331.52807842080006,0.9812457083335581,77035.3935200917,273.49625744444444,-60.40824329651629,0.07360792133905686,37.7791037353573,0.0,0.0,0.0,0.850702111,282.0313920187148
10.3,238.68694576968,-0.2932672677696,-148.34305277736001,2270.0902955736,-2.740166925631097e-07,0.0004308143847552322,9.807208605009507,-4.468042885105483e-11,0.0004309181271259708,2.740166925631097e-07,7.289999999989351e-05,0.0,0.0,148.34305276720002,331.46942545200005,0.979768117262352,76892.16848744043,273.39949333333334,-59.99892141309288,0.07365490345575725,37.277827827707945,0.0,0.0,0.0,0.847827318,281.028590342178
10.4,238.27704396312,-0.29491567463280005,-147.113043594,2284.8630722256003,-2.792526803190927e-07,0.0004345520946148407,9.807163080081677,-4.537856055185257e-11,0.00043465650021069503,2.775073510670984e-07,7.289999999989351e-05,0.0,0.0,147.113043594,331.41124675200007,0.97830237990396,76750.20687118285,273.3035291666667,-59.59415179518831,0.073696516568968,36.78228944536437,0.0,0.0,0.0,0.844970264,280.0324060102576
10.5,237.86990218152002,-0.2965458931656,-145.88640778464003,2299.5130172208,-2.827433388230814e-07,0.0004382833991160943,9.80711793615385,-4.60766922526503e-11,0.0004383884330304793,2.827433388230814e-07,7.289999999989351e-05,0.0,0.0,145.88640779480002,331.353542016,0.976849527016018,76609.51178353583,273.20836333333335,-59.193871455984514,0.07373286743600792,36.29240396980678,0.0,0.0,0.0,0.842130872,279.04280568698243
10.6,237.46548982296002,-0.2981580081024,-144.663106914,2314.0404655344,-2.879793265790644e-07,0.00044200833316557816,9.807073167130024,-4.694935687864747e-11,0.00044211401285178644,2.879793265790644e-07,7.289999999989351e-05,0.0,0.0,144.663106914,331.29631002480005,0.9754080124620721,76470.06344995237,273.11399305555557,-58.79803609119419,0.07376408950352543,35.808098948401515,0.0,0.0,0.0,0.839309069,278.05975675660284
10.7,237.06377668176,-0.2997521023488,-143.44310306496,2328.4457490936,-2.9321531433504735e-07,0.00044572694912316984,9.8070287760582,-4.76474885794452e-11,0.0004458332571279088,2.91469985083053e-07,7.289999999989351e-05,0.0,0.0,143.44310305480002,331.23954925440006,0.9739788669997581,76331.87058463963,273.0204161666667,-58.406580267477395,0.07379028508061769,35.32928960694103,0.0,0.0,0.0,0.836504784,277.08322737503516
10.8,236.66473285704004,-0.3013282585056,-142.22635889952,2342.7291952536,-2.96705972839036e-07,0.0004494392818954543,9.806984759890373,-4.852015320544236e-11,0.00044954620076543146,2.96705972839036e-07,7.289999999989351e-05,0.0,0.0,142.22635893,331.1832590952,0.9725620906290761,76194.91939808303,272.9276310555556,-58.01945265235668,0.0738115653728251,34.85590054362072,0.0,0.0,0.0,0.833717943,276.1131863669732
10.9,236.26832887464002,-0.3028865564304,-141.01283756736,2356.8911286264,-3.01941960595019e-07,0.0004531453663890166,9.806941115578553,-4.9218284906240096e-11,0.0004532529135775245,3.01941960595019e-07,7.289999999989351e-05,0.0,0.0,141.01283755720002,331.12743802320006,0.9711571679712081,76059.21295461911,272.8356351111111,-57.636607206738326,0.07382805493035287,34.38786007090105,0.0,0.0,0.0,0.830948481,275.149603277332
11.0,235.87453559568002,-0.3044270759808,-139.80250273632,2370.9318695568004,-3.0717794835100203e-07,0.0004568452549637343,9.806897849218732,-5.009094953223725e-11,0.0004569534130174804,3.0717794835100203e-07,7.289999999989351e-05,0.0,0.0,139.80250276680002,331.0720857336,0.9697646144049721,75924.73736897281,272.74442638888894,-57.25798988472971,0.07383985606229816,33.92509235994812,0.0,0.0,0.0,0.828196329,274.1924484226928
11.1,235.48332418608,-0.3059498948808,-138.5953185924,2384.8517347320003,-3.1241393610698504e-07,0.00046053898252619254,9.806854954714867,-5.078908123303499e-11,0.0004606477688984693,3.1066860685499065e-07,7.289999999989351e-05,0.0,0.0,138.59531859240002,331.0172007024,0.9683833991727321,75791.49024713115,272.65400305555556,-56.88354766352918,0.07384707552597973,33.46752278739613,0.0,0.0,0.0,0.825461422,273.24169263408083
11.2,235.09466623848,-0.30745508994,-137.39124977880002,2398.6510377912,-3.1590459461097366e-07,0.0004642265839829762,9.80681242901905,-5.166174585903216e-11,0.00046433598122049127,3.1590459461097366e-07,7.289999999989351e-05,0.0,0.0,137.39124977880002,330.9627820152,0.9670145530321241,75659.46900356015,272.5643626666667,-56.51322827653274,0.0738498111822731,33.0150779131062,0.0,0.0,0.0,0.822743698,272.2973075656316
11.3,234.70853361984,-0.3089427367488,-136.19026145688002,2412.3300881064,-3.211405823669566e-07,0.00046790811169396295,9.806770275179234,-5.235987755982989e-11,0.0004680181197967162,3.211405823669566e-07,7.289999999989351e-05,0.0,0.0,136.1902614772,330.9088287576,0.9656575606043301,75528.66569013684,272.47550361111115,-56.14698888736626,0.07384817423671869,32.567690377658415,0.0,0.0,0.0,0.820043096,271.3592654888136
11.4,234.32489853240003,-0.3104129096784,-134.99231927568,2425.8891920016003,-3.263765701229396e-07,0.00047158360056573785,9.80672849319542,-5.323254218582705e-11,0.00047169420208043674,3.263765701229396e-07,7.289999999989351e-05,0.0,0.0,134.992319296,330.8553400152,0.9643124218893501,75399.077864968,272.3874236666667,-55.78477891974997,0.07384226699841363,32.125288844922736,0.0,0.0,0.0,0.817359555,270.427539292428
11.5,233.94373354416,-0.3118656821856,-133.79738934144,2439.3286527528,-3.3161255787892263e-07,0.00047525308550488586,9.806687076971606,-5.410520681182422e-11,0.0004753642804315304,3.2986722862692824e-07,7.289999999989351e-05,0.0,0.0,133.7973893516,330.80231487360004,0.9629796522660021,75270.70313404065,272.30012100000005,-55.42655269044786,0.07383218732823345,31.68780549731241,0.0,0.0,0.0,0.814693018,269.5021025854976
11.6,233.56501152792,-0.31330112589840003,-132.60543824808002,2452.6487696736003,-3.3684854563490563e-07,0.00047891660141799203,9.806646029555747,-5.480333851262195e-11,0.0004790284072098748,3.3510321638291125e-07,7.289999999989351e-05,0.0,0.0,132.6054382684,330.74975180880006,0.9616582209766501,75143.53350135159,272.2135933888889,-55.07226126902219,0.07381803308705369,31.255171124947335,0.0,0.0,0.0,0.812043428,268.582929594378
11.7,233.18870566128,-0.3147193118352,-131.41643301624,2465.8498390296004,-3.4033920413889425e-07,0.000482574200664934,9.806605350947937,-5.567600313861911e-11,0.00048268659986876243,3.4033920413889425e-07,7.289999999989351e-05,0.0,0.0,131.4164330264,330.697650516,0.9603486434001121,75017.56671652861,272.12783922222224,-54.7218563477862,0.07379989323930666,30.827317576624132,0.0,0.0,0.0,0.809410731,267.66999505986877
11.8,232.81478942664,-0.3161203097952,-130.23034115424002,2478.9321540384003,-3.4557519189487726e-07,0.00048622591815229666,9.80656503505213,-5.654866776461628e-11,0.0004863388933147782,3.4557519189487726e-07,7.289999999989351e-05,0.0,0.0,130.2303411644,330.646009776,0.9590509195363881,74892.79478356849,272.0428566111111,-54.375298782389685,0.07377787009408951,30.404182403759552,0.0,0.0,0.0,0.806794873,266.7632744429912
