time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
1.0,6378432.104608504,-0.02156026414127208,299.9430936229867,295.24453740810856,-0.042363181147766146,-285.64438785643983,295.11170840009436,-3.3801824313391066e-09,4.7341487655542994e-05,9.813287752708737,285.64438785643983,339.1595861135641,1.1906684507667056,97829.97741874009,286.2318506181656,-131.72247263126488,0.01891642752740995,127.42733706284433,0.0,0.0,0.0
1.1,6378460.575257481,-0.026001497668889165,329.42388449186024,294.3441635712392,-0.046379880960988606,-283.7994950465651,323.58382159220656,-4.0764534575652386e-09,5.199435162881924e-05,9.813200001960327,283.7994950465651,339.04993329674215,1.1873958358261216,97498.01232178527,286.04679876478997,-130.34536114720265,0.02055445723300298,125.66276996167721,0.0,0.0,0.0
1.2,6378488.861886963,-0.030842531266002924,358.81523104863095,293.4531873813281,-0.05035862953567721,-281.96661487890526,351.8720473837393,-4.835397840023135e-09,5.6633058121288115e-05,9.81311281911802,281.96661487890526,338.94095451525897,1.1841512053427758,97169.09805612073,285.8629437119772,-128.9899306853947,0.02215117116265297,123.92687252158909,0.0,0.0,0.0
1.3,6378516.965689633,-0.036079571440386767,388.1180636209853,292.57146118183147,-0.0542998814516901,-280.14555262992815,379.97757727627044,-5.65642007935333e-09,6.125775455125637e-05,9.81302620048697,280.1455526299281,338.8326458081836,1.1809342800268052,96843.2013076711,285.6802776838628,-127.65572971659576,0.02370757674585172,122.21904255676776,0.0,0.0,0.0
1.4,6378544.8878389085,-0.041708909282721536,417.33329795205174,291.6988403845613,-0.05820408164297794,-278.3361176560372,407.90158350588973,-6.53893795815197e-09,6.586858602677856e-05,9.812940142432193,278.3361176560372,338.72500328014473,1.1777447851801144,96520.28932557028,285.49879303036835,-126.34231860368892,0.02522465315728893,120.53869369345696,0.0,0.0,0.0
1.5,6378572.629489313,-0.047726851531238665,446.46183550257666,290.83518338905327,-0.062071665647349554,-276.53812328669864,435.64521944060084,-7.482371732146748e-09,7.046569539354544e-05,9.812854641377074,276.53812328669864,338.6180230998734,1.1745824505967015,96200.32990970397,285.3184822244472,-125.04926922616097,0.02670335224677203,118.8852548700649,0.0,0.0,0.0
1.6,6378600.191776835,-0.05412978196540238,475.5045637452022,289.9803515044685,-0.06590305984930549,-274.75138672093635,463.20961997775305,-8.486153753942408e-09,7.504922328150335e-05,9.812769693802302,274.7513867209363,338.51170149892295,1.1714470104686012,95883.29139897844,285.13933785961666,-123.77616461882131,0.02814459943438855,117.25816985607298,0.0,0.0,0.0
1.7,6378627.57581942,-0.06091406985723624,504.4623564510605,289.13420887394284,-0.06969868171443835,-272.9757289270733,490.5959019198594,-9.549714124668949e-09,7.961930815026777e-05,9.812685296244615,272.9757289270733,338.40603477030044,1.1683382032915701,95569.1426595704,284.9613526473678,-122.52259862340088,0.029549294571492316,115.65689678821937,0.0,0.0,0.0
1.8,6378654.782717275,-0.06807618239753563,533.3360739689435,288.29662240129267,-0.07345894001630396,-271.2109745456016,517.8051643561274,-1.0672498311335112e-08,8.417608633335168e-05,9.81260144529574,271.2109745456016,338.3010192672692,1.1652557717771124,95257.85307388847,284.7845194148578,-121.2881755532581,0.030918312769410244,114.08090772396736,0.0,0.0,0.0
1.9,6378681.81355314,-0.07561258752917771,562.1265634972727,287.46746167999083,-0.0771842350579985,-269.45695179506123,544.8384890144509,-1.185395192057598e-08,8.87196920812595e-05,9.812518137601112,269.4569517950613,338.19665140202824,1.16219946276234,94949.39252939429,284.60883110242554,-120.07250986978623,0.03225250519785588,112.52968821072214,0.0,0.0,0.0
2.0,6378708.66939287,-0.08351984375696729,590.834659349077,286.646598924331,-0.08087495888482624,-267.71349238082837,571.6969406224949,-1.3093534771242725e-08,9.325025760346572e-05,9.812435369858921,267.7134923808283,338.0929276445546,1.1591690271260169,94643.73140808743,284.4342807613655,-118.87522587085911,0.033552699852924195,111.00273687092049,0.0,0.0,0.0
2.1,6378735.351285526,-0.09179447469527963,619.4611832102343,285.83390890270095,-0.08453149549187211,-265.98043140670114,598.3815672471903,-1.4390701235013937e-08,9.776791310933241e-05,9.812353138818995,265.98043140670114,337.98984452140553,1.1561642197044486,94340.84057606084,284.2608615516489,-117.69595739024172,0.03481970229727565,109.49956500179464,0.0,0.0,0.0
2.2,6378761.8602638915,-0.10043310424161982,648.006944391124,285.02926887289226,-0.08815422102493853,-264.25760728918635,624.8934006331081,-1.5744921419456732e-08,0.00010227278684798126,9.812271441281755,264.25760728918635,337.88739861458123,1.1531847992109825,94040.69137342677,284.0885667397517,-116.53434750781778,0.036054296373020656,108.01969618949323,0.0,0.0,0.0
2.3,6378788.19734472,-0.10943235949254204,676.4727400719481,284.2325585193684,-0.09174350397559312,-262.5448616743873,651.2334565294761,-1.7155665952246345e-08,0.00010676500514716386,9.812190274097157,262.5448616743873,337.78558656040946,1.1502305281571004,93743.25560449187,283.9173896965295,-115.39004827008328,0.03725724488862643,106.56266593687236,0.0,0.0,0.0
2.4,6378814.363529066,-0.1187889266420482,704.859355541862,283.44365989242897,-0.09529970536961584,-260.84203935740675,677.4027350035685,-1.8622414742718973e-08,0.00011124469245114225,9.812109634163857,260.84203935740675,337.68440504841783,1.1473011727743918,93448.50552808141,283.7473238950856,-114.26272042040475,0.03842929028051342,105.12802130432075,0.0,0.0,0.0
2.5,6378840.35980262,-0.12849951058541115,733.1675644321585,282.6624573491958,-0.09882317895089304,-259.1489882041732,703.4022207620403,-2.014465064807193e-08,0.00011571197135764108,9.812029518428005,259.1489882041732,337.5838508203095,1.1443965029408547,93156.41384832049,283.5783629088039,-113.15203313895326,0.039571155251223,103.71532056338032,0.0,0.0,0.0
2.6,6378866.187135989,-0.1385608625302423,761.3981289436155,281.88883749636454,-0.10231427135927713,-257.4655590755995,729.232883445015,-2.172186380178016e-08,0.00012016696265386069,9.811949923882567,257.4655590755995,337.4839206689027,1.1415162921072475,92866.95370547882,283.4105004093395,-112.05766379155199,0.04068354338432579,102.32413286229593,0.0,0.0,0.0
2.7,6378891.846484966,-0.1489697509665055,789.5518000682408,281.12268913465215,-0.10577332230292966,-255.79160575401016,754.8956779224405,-2.3353547065268246e-08,0.00012460978535161414,9.811870847566196,255.7916057540102,337.3846114371248,1.1386603172259668,92580.09866712063,283.2437301646889,-110.97929768732732,0.04176713973722512,100.95403790325469,0.0,0.0,0.0
