time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
11.9,6386595.494958308,2.3615559460161952,-2.10312e-15,-1.7312640000000002e-14,0.5481873819088804,114.41157138885475,8458.494958769757,3.697675777142116e-07,0.0,9.78817644359907,-114.41157138885475,306.16036512120087,0.49819879266389666,33355.965720243636,233.24250634883833,7.277290562566178e-13,0.9972293288715287,-6.0254857055831,0.0,0.0,0.0
12.0,6386584.007106506,2.416789348328247,-2.10312e-15,-3.4655760000000007e-14,0.5566505885079939,115.3453537975407,8447.00710697754,3.784165910344135e-07,0.0,9.788211713486357,-115.34535379754071,306.20923904860695,0.49887613312600293,33411.980673525664,233.31697965433557,7.308428113873001e-13,1.0043574575756447,-6.130920695890079,0.0,0.0,0.0
12.1,6386572.425912508,2.472871969692071,-2.286e-15,-3.4655760000000007e-14,0.5651743434155793,116.27841407813828,8435.425912999513,3.8719861058238233e-07,0.0,9.788247270144966,-116.27841407813828,306.25850237479534,0.4995596925545818,33468.528045242034,233.39205834949223,7.375151438101909e-13,1.0114600602886417,-6.237412981963019,0.0,0.0,0.0
12.2,6386560.7514488865,2.529809828105041,-2.22504e-15,-1.7312640000000002e-14,0.5737584267028155,117.21074501063451,8423.75144941474,3.961145797487213e-07,0.0,9.788283113356723,-117.2107450106345,306.3081546075964,0.5002494845606849,33525.609439420485,233.46774197044834,7.424081875869774e-13,1.0185366962700508,-6.3449667587020775,0.0,0.0,0.0
12.3,6386548.983788978,2.5876089817616696,-2.286e-15,-3.4655760000000007e-14,0.5824026149532107,118.14233934629452,8411.983789517777,4.0516544824561634e-07,0.0,9.788319242901352,-118.14233934629452,306.35819525060657,0.5009455228600371,33583.226473731534,233.54403004866387,7.468564092022379e-13,1.0255869227329637,-6.4535862458075774,0.0,0.0,0.0
12.4,6386537.123006756,2.646275386866116,-2.4384000000000003e-15,0.0,0.5911066812446003,119.07318980749308,8400.12300733089,4.1435214982596254e-07,0.0,9.78835565855628,-119.07318980749311,306.40862380324995,0.5016478212734491,33641.38077956539,233.62092211099946,7.513046308174983e-13,1.0326102947526687,-6.563275687505868,0.0,0.0,0.0
12.5,6386525.169177019,2.7058150504580416,-2.4384000000000003e-15,-1.7312640000000002e-14,0.5998703951323622,120.00328908754584,8388.169177611126,4.2367562622579104e-07,0.0,9.788392360096848,-120.00328908754584,306.4594397606709,0.502356393725168,33700.07400190336,233.6984176795261,7.548632081097068e-13,1.0396063651803538,-6.674039352238439,0.0,0.0,0.0
12.6,6386513.122375235,2.766233888232881,-2.4384000000000003e-15,-1.7312640000000002e-14,0.6086935226318204,120.93262985054714,8376.122375838666,4.331368048921224e-07,0.0,9.788429347296097,-120.93262985054714,306.5106426138596,0.503071254244527,33759.30779948391,233.77651627172335,7.593114297249673e-13,1.0465746845571287,-6.7858815323892445,0.0,0.0,0.0
12.7,6386500.982677604,2.8275378489898526,-2.6517600000000003e-15,0.0,0.6175758261993749,121.86120473120471,8363.982678236433,4.427366184800397e-07,0.0,9.788466619924849,-121.86120473120471,306.56223184956025,0.5037924169640893,33819.08384467854,233.85521740029444,7.637596513402277e-13,1.053514801033803,-6.898806543962428,0.0,0.0,0.0
12.8,6386488.750161089,2.889732829184634,-2.71272e-15,-1.7312640000000002e-14,0.6265170647137074,122.78900633468085,8351.75016175966,4.5247599146077703e-07,0.0,9.78850417775173,-122.78900633468085,306.61420695028954,0.5045198961200609,33879.40382354078,233.93452057320945,7.731009167322749e-13,1.0604262602917953,-7.012818726279756,0.0,0.0,0.0
