time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa
6.6,6387067.85699952,3074.0337865708802,0.0,-64.5895079802888,465.75233274340803,0.0,0.0,0.030977895434788804,64.3653384470184,8931.5967373296,1.0669950858673843e-08,0.0,9.786724096910943,0.0,0.0,-0.00048129025995018724,0.0,0.0,0.0,304.14103710324724,0.47091117786702247,31114.690164353196,230.1760776738889,0.0,0.0,0.0,0.0,0.0,0.0,0.211629928386,975.4684310666712
6.7,6387061.3490928,3120.6089961787206,0.0,-65.5681812678456,465.751858148472,0.0,0.0,0.0319237580962728,65.34061507263601,8925.11143966776,1.1162346656056414e-08,0.0,9.786744003569195,0.0,0.0,-0.0004885828673472922,0.0,0.0,0.0,304.1688079530648,0.47127729632475834,31144.567633120652,230.21811394222223,0.0,0.0,0.0,0.0,0.0,0.0,0.214816973873,1006.0349376457989
6.8,6387054.74334528,3167.18415796344,0.0,-66.54685655732881,465.75137641512,0.0,0.0,0.0328838458932384,66.31589369347441,8918.528614235522,1.1669663365297852e-08,0.0,9.78676420963506,0.0,0.0,-0.0004958754896634716,0.0,0.0,0.0,304.1969938941528,0.47164914399988594,31174.918223437297,230.26078245166667,0.0,0.0,0.0,0.0,0.0,0.0,0.218003146571,1037.1090294243331
6.9,6387048.039726481,3213.7592712240003,0.0,-67.5255338789136,465.75088754335206,0.0,0.0,0.0338581588991424,67.2911743390992,8911.84826085,1.21921237433291e-08,0.0,9.786784715108547,0.0,0.0,-0.0005031681271238729,0.0,0.0,0.0,304.22559481434484,0.4720267310051685,31205.743017540626,230.30408320722225,0.0,0.0,0.0,0.0,0.0,0.0,0.22118843386,1068.6928976997824
7.0,6387041.2382364,3260.33433522888,0.0,-68.5042132627752,465.750391536216,0.0,0.0,0.034846697188356,68.2664570396856,8905.07037929784,1.2729950550275045e-08,0.0,9.786805520050628,0.0,0.0,-0.000510460779950153,0.0,0.0,0.0,304.2546105999504,0.47241006761055965,31237.043114857148,230.34801621444444,0.0,0.0,0.0,0.0,0.0,0.0,0.224372823139,1100.788769569725
7.1,6387034.33887504,3306.9093492770403,0.0,-69.48289473786961,465.749888387616,0.0,0.0,0.035849460836164804,69.2417418247992,8898.19496936568,1.3283366548791306e-08,0.0,9.78682662440035,0.0,0.0,-0.0005177534483657139,0.0,0.0,0.0,304.2840411363648,0.47279916424371904,31268.81963205026,230.39258147833334,0.0,0.0,0.0,0.0,0.0,0.0,0.227556301825,1133.3989080993895
7.2,6387027.341672881,3353.48431266744,0.0,-70.4615783349816,465.74937810364804,0.0,0.0,0.0368664499193784,70.21702872431041,8891.22203087064,1.385259450364535e-08,0.0,9.786848028188206,0.0,0.0,-0.000525046132593958,0.0,0.0,0.0,304.3138863065448,0.47319403149052763,31301.0737029245,230.437779005,0.0,0.0,0.0,0.0,0.0,0.0,0.230738857351,1166.525612460508
7.3,6387020.24656896,3400.05922466856,0.0,-71.44026408367681,465.74886067821603,0.0,0.0,0.037897664515416,71.19231776808961,8884.151563568881,1.4437857182868405e-08,0.0,9.786869731414212,0.0,0.0,-0.0005323388328565418,0.0,0.0,0.0,304.34414599192326,0.47359468009405675,31333.80647866493,230.4836087988889,0.0,0.0,0.0,0.0,0.0,0.0,0.233920477172,1200.1712180988966
7.4,6387013.05362424,3446.6340845793598,0.0,-72.4189520141304,465.74833611741604,0.0,0.0,0.038943104703525605,72.1676089857024,8876.98356724704,1.503937735712715e-08,0.0,9.786891734108853,0.0,0.0,-0.0005396315493768675,0.0,0.0,0.0,304.3748200733232,0.4740011209566301,31367.019127837153,230.53007086722224,0.0,0.0,0.0,0.0,0.0,0.0,0.23710114876,1234.3380968733086
7.5,6387005.76277776,3493.20889166832,0.0,-73.39764215560321,465.747804415152,0.0,0.0,0.040002770562650405,73.1429024070192,8869.71804169176,1.5657377799392102e-08,0.0,9.786914036211185,0.0,0.0,-0.0005469242823783375,0.0,0.0,0.0,304.4059084282152,0.4744133651382769,31400.712836291543,230.57716521444445,0.0,0.0,0.0,0.0,0.0,0.0,0.240280859605,1269.0286572373789
7.6,6386998.374090481,3539.7836452039205,0.0,-74.37633453857521,465.74726557752,0.0,0.0,0.041076662174781606,74.1181980619104,8862.354986689681,1.6292081285565926e-08,0.0,9.786936637812655,0.0,0.0,-0.000554217032080863,0.0,0.0,0.0,304.43741093437444,0.4748314238593096,31434.888807450523,230.62489184666669,0.0,0.0,0.0,0.0,0.0,0.0,0.243459597218,1304.2453443832658
7.7,6386990.887501441,3586.35834454608,0.0,-75.35502919261201,465.746719598424,0.0,0.0,0.042164779620996004,75.09349597994161,8854.89440199696,1.694371059460561e-08,0.0,9.786959538852319,0.0,0.0,-0.000561509798711337,0.0,0.0,0.0,304.4693274668328,0.47525530849826164,31469.548262212826,230.67325076944445,0.0,0.0,0.0,0.0,0.0,0.0,0.24663734913,1339.9906404188062
7.8,6386983.3030716,3632.93298890232,0.0,-76.333726147584,465.74616648091205,0.0,0.0,0.0432671229848088,76.068796191288,8847.33628743072,1.761248850833049e-08,0.0,9.78698273933019,0.0,0.0,-0.0005688025824879255,0.0,0.0,0.0,304.5016578990984,0.47568503059549555,31504.69243909711,230.72224198944443,0.0,0.0,0.0,0.0,0.0,0.0,0.249814102889,1376.2670645350986
7.9,6386975.62077048,3679.50757760208,0.0,-77.3124254336664,465.745606224984,0.0,0.0,0.0443836923503448,77.0440987255152,8839.68064268616,1.8298637811544415e-08,0.0,9.787006239307239,0.0,0.0,-0.0005760953836375214,0.0,0.0,0.0,304.53440210346,0.47612060184907967,31540.32259409832,230.77186551166668,0.0,0.0,0.0,0.0,0.0,0.0,0.252989846065,1413.0771731597183
8.0,6386967.84059808,3726.08210991384,0.0,-78.29112708072961,465.74503883064006,0.0,0.0,0.0455144878026432,78.0194036121888,8831.9274675804,1.90023812907791e-08,0.0,9.787030038722518,0.0,0.0,-0.0005833882023817815,0.0,0.0,0.0,304.56755995068244,0.4765620341189114,31576.440001070758,230.82212134333332,0.0,0.0,0.0,0.0,0.0,0.0,0.256164566249,1450.4235601578155
8.1,6386959.9625544,3772.65658510608,0.0,-79.2698311183392,465.74446429788,0.0,0.0,0.04665950942826721,78.99471088148401,8824.07676190008,1.9723941736964503e-08,0.0,9.787054137636998,0.0,0.0,-0.0005906810389423626,0.0,0.0,0.0,304.601131309092,0.4770093394262018,31613.04595153652,230.87300949,0.0,0.0,0.0,0.0,0.0,0.0,0.25933825105,1488.308856970967
8.2,6386951.98663944,3819.23100253872,0.0,-80.2485375766704,465.743882626704,0.0,0.0,0.0478187573146944,79.97002056296641,8816.1285253404,2.046354194364856e-08,0.0,9.787078535989737,0.0,0.0,-0.0005979738935426667,0.0,0.0,0.0,304.63511604701523,0.47746252995244437,31650.14175478129,230.92452995722223,0.0,0.0,0.0,0.0,0.0,0.0,0.2625108881,1526.7357328326389
8.3,6386943.912822721,3865.8053614192804,0.0,-81.2272464855936,465.74329381406403,0.0,0.0,0.048992231550316796,80.9453326865064,8808.082757688,2.1221404706648153e-08,0.0,9.78710323387218,0.0,0.0,-0.000605266766404351,0.0,0.0,0.0,304.6695140294256,0.47792161804147737,31687.728737997968,230.97668275277778,0.0,0.0,0.0,0.0,0.0,0.0,0.26568246505,1565.7068949070376
8.4,6386935.7411652,3912.3796610467202,0.0,-82.2059578749792,465.742697866056,0.0,0.0,0.0501799322247456,81.92064728197441,8799.93945869904,2.199775282649254e-08,0.0,9.78712823119291,0.0,0.0,-0.0006125596577525627,0.0,0.0,0.0,304.704325120992,0.4783866161994831,31725.808246334556,231.0294678816667,0.0,0.0,0.0,0.0,0.0,0.0,0.268852969574,1605.2250885189367
8.5,6386927.4716364,3958.95390075048,0.0,-83.18467177439281,465.742094776584,0.0,0.0,0.051381859428811204,82.89596437924081,8791.69862816016,2.2792809104758182e-08,0.0,9.78715352804337,0.0,0.0,-0.0006198525678089585,0.0,0.0,0.0,304.7395491845544,0.4788575370939576,31764.38164279838,231.08288535111112,0.0,0.0,0.0,0.0,0.0,0.0,0.272022389365,1645.2930972973163
8.6,6386919.104236321,4005.52807976856,0.0,-84.1633882143144,465.74148454564806,0.0,0.0,0.0525980132542584,83.8712840075664,8783.36026573608,2.360679634738486e-08,0.0,9.787179124362622,0.0,0.0,-0.0006271454967969409,0.0,0.0,0.0,304.7751860808192,0.47933439355628715,31803.450308591262,231.1369351677778,0.0,0.0,0.0,0.0,0.0,0.0,0.275190712141,1685.9137433716733
8.7,6386910.63896496,4052.10219739992,0.0,-85.1421072243096,465.740867179344,0.0,0.0,0.0538283937934416,84.84660619743121,8774.924371274401,2.4439937363453952e-08,0.0,9.787205020181156,0.0,0.0,-0.0006344384449381664,0.0,0.0,0.0,304.81123566866404,0.47981719858071814,31843.01564287015,231.19161733777779,0.0,0.0,0.0,0.0,0.0,0.0,0.278357925638,1727.0898875826936
8.8,6386902.07582232,4098.676252974,0.0,-86.1208288345536,465.740242671576,0.0,0.0,0.055073001140544,85.821930978096,8766.39094440936,2.529245496466482e-08,0.0,9.787231215498984,0.0,0.0,-0.0006417314124542918,0.0,0.0,0.0,304.847697807576,0.48030596532538694,31883.079063082212,231.2469318677778,0.0,0.0,0.0,0.0,0.0,0.0,0.281524017617,1768.8244296546213
8.9,6386893.4148084,4145.25024569832,0.0,-87.0995530743072,465.739611022344,0.0,0.0,0.0563318353906632,86.797258379736,8757.759984988561,2.6164571966905638e-08,0.0,9.787257710316123,0.0,0.0,-0.0006490243995722103,0.0,0.0,0.0,304.884572356128,0.48080070711232076,31923.64200486914,231.302878765,0.0,0.0,0.0,0.0,0.0,0.0,0.28468897586,1811.1203083915684
9.0,6386884.655923201,4191.8241749328,0.0,-88.0782799740504,465.738972237744,0.0,0.0,0.0576048966407256,87.7725884319168,8749.03149264624,2.7056511189380677e-08,0.0,9.787284504663067,0.0,0.0,-0.0006563174065118329,0.0,0.0,0.0,304.921859164968,0.48130143742846776,31964.705922115005,231.3594580366667,0.0,0.0,0.0,0.0,0.0,0.0,0.287852788172,1853.9805018881873
