time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
1.99999999999999983e-01,1.27855106247162609e+06,-5.00652450917018298e+06,3.73172674595842464e+06,1.21707547132341517e+02,1.21712126850088225e+02,-9.00727464428214830e-02,3.05196463848836720e+03,-1.32076342300402949e+00,6.28656940340719395e-01,9.81107785788436715e+00,7.85420005713513447e-01,4.98972441145297887e-02,-1.09450734430541452e-04,-3.17135038821712021e-03,-1.06376023551080765e-03,-2.63501421899011031e-04,9.00727464428214830e-02,3.28377130213375040e+02,9.04403774779000358e-01,6.96594653550954681e+04,2.68321749646357716e+02,-6.10280262147590292e+03,1.05166256896444512e+01,-9.48515380439124856e+04,-1.35999397953143034e+03,-3.69386046864099626e+02,-9.02407214860171947e-01,5.24164778568638079e-01,1.33971940202112983e+04,1.72123725745298543e+02
2.19999999999999973e-01,1.27855306703787809e+06,-5.00652252151730005e+06,3.73172871565533709e+06,1.21687948183404430e+02,1.21692934044190139e+02,-9.72857448729627095e-02,3.05196645391359925e+03,-1.32076295194640947e+00,6.28657323005217927e-01,9.81107785885207484e+00,7.85416365945933559e-01,4.98773319786657843e-02,-1.40618985902168106e-04,1.27644543291967512e-04,-1.06368460638414869e-03,-2.09745814242913334e-04,9.72857448729627095e-02,3.28377122999612538e+02,9.04403605668483879e-01,6.96594492692294152e+04,2.68321737857416451e+02,-6.12034329240773877e+03,-1.41635931359026195e+01,-9.46617180043408007e+04,2.05535514555922646e+03,1.29260024412651546e+01,1.33650571256943316e+01,5.24081270327551141e-01,1.33929224721032006e+04,1.72096299768143439e+02
2.39999999999999963e-01,1.27855507132946746e+06,-5.00652053433866799e+06,3.73173068514846405e+06,1.21668346086893834e+02,1.21673757686992118e+02,-1.04232482947118399e-01,3.05196846804488450e+03,-1.32076248096274096e+00,6.28657705607495343e-01,9.81107785920701581e+00,7.85413342584423968e-01,4.98576389815259119e-02,-1.37923719555858149e-04,2.44162733522276419e-04,-1.04197039340312640e-03,-2.01575842822970304e-04,1.04232482947118399e-01,3.28377114996272724e+02,9.04403418048126406e-01,6.96594314227000723e+04,2.68321724778125201e+02,-6.12525037247977889e+03,-7.01298002940591658e+00,-9.45402306197915314e+04,7.12318695883656119e+01,9.32819046015683853e+01,2.89440138733728389e+01,5.23997792419747865e-01,1.33886528177443324e+04,1.72068883339212590e+02
2.59999999999999953e-01,1.27855707533818902e+06,-5.00651854760295246e+06,3.73173265441698395e+06,1.21648754356886627e+02,1.21654595935615248e+02,-1.10976530801409012e-01,3.05197064244095236e+03,-1.32076201005306215e+00,6.28658088147898808e-01,9.81107785906753627e+00,7.85410300337955003e-01,4.98382638777972731e-02,-1.46384956911025001e-04,-9.74343854348656401e-04,-1.03185511032948354e-03,-2.11483778719356028e-04,1.10976530801409012e-01,3.28377106356105571e+02,9.04403215498818192e-01,6.96594121561234642e+04,2.68321710658112465e+02,-6.12490437137949539e+03,-5.39963997119379879e+00,-9.44459362314160971e+04,-7.60926608392968433e+02,4.97123219919012627e+01,3.95819566669041976e+01,5.23914369759197474e-01,1.33843863951109088e+04,1.72041484719908027e+02
2.79999999999999971e-01,1.27855907905210601e+06,-5.00651656126602832e+06,3.73173462343210215e+06,1.21629191010076454e+02,1.21635431872009690e+02,-1.17523581400739374e-01,3.05197292319871485e+03,-1.32076153921749850e+00,6.28658470626992427e-01,9.81107785859958526e+00,7.85407312727254170e-01,4.98189493373715209e-02,-1.64343559209083508e-04,-7.20727525543101008e-04,-1.03585716202646868e-03,-1.96334871255542342e-04,1.17523581400739374e-01,3.28377097293299983e+02,9.04403003041743703e-01,6.96593919471169938e+04,2.68321695847412059e+02,-6.12408431938002923e+03,-1.39338870757763491e+01,-9.43539205579084810e+04,1.56646130972941961e+02,-3.18755620603405987e+00,4.92437648557934509e+01,5.23831004307067083e-01,1.33801233950401784e+04,1.72014104666588793e+02
2.99999999999999989e-01,1.27856108247557073e+06,-5.00651457534344215e+06,3.73173659220432211e+06,1.21609647458387883e+02,1.21616271909586857e+02,-1.23863404682253986e-01,3.05197532954718918e+03,-1.32076106845597852e+00,6.28658853044619770e-01,9.81107785774396035e+00,7.85404678965663128e-01,4.97994779591282299e-02,-1.75476810022234141e-04,-2.95309095538358421e-04,-1.04751293200816575e-03,-1.76198433124994742e-04,1.23863404682253986e-01,3.28377087731447602e+02,9.04402778885689540e-01,6.96593706252998381e+04,2.68321680221155361e+02,-6.12419881638672268e+03,-1.76888469314814536e+01,-9.42574648550834536e+04,2.63604195679666532e+02,-3.19400200499148923e+01,5.91319984616538079e+01,5.23747691411913685e-01,1.33758635460062305e+04,1.71986741611913118e+02
3.20000000000000007e-01,1.27856308561086026e+06,-5.00651258984273672e+06,3.73173856073873118e+06,1.21590117437854460e+02,1.21597121272505802e+02,-1.29992029990624758e-01,3.05197787084709853e+03,-1.32076059776843624e+00,6.28659235400699790e-01,9.81107785647184905e+00,7.85402377053828649e-01,4.97797290874220644e-02,-1.84002875076541588e-04,-4.55695928050098948e-04,-1.06359557855771353e-03,-1.63154913744215454e-04,1.29992029990624758e-01,3.28377077633352656e+02,9.04402542158691647e-01,6.96593481077306351e+04,2.68321663718556010e+02,-6.12475408788549066e+03,-1.81709686860329001e+01,-9.41593050059680099e+04,-1.01613249396617960e+02,-4.86421496830480464e+01,6.73712159215027242e+01,5.23664428815378558e-01,1.33716067156747213e+04,1.71959394794932848e+02
3.40000000000000024e-01,1.27856508845466585e+06,-5.00651060475105699e+06,3.73174052902696887e+06,1.21570603765407753e+02,1.21577976627255751e+02,-1.35908216617472988e-01,3.05198053144104779e+03,-1.32076012715487723e+00,6.28659617695396800e-01,9.81107785483144923e+00,7.85400361745830722e-01,4.97596325031965658e-02,-1.95113311266398033e-04,-5.55741587298645159e-04,-1.08228138481408017e-03,-1.47619904765735596e-04,1.35908216617472988e-01,3.28377067061231287e+02,9.04402294319274769e-01,6.96593245331450598e+04,2.68321646441289488e+02,-6.12553796025131669e+03,-2.05502788736126192e+01,-9.40606385334517108e+04,-6.40075411126155416e+01,-5.85334960274740297e+01,7.38554929897751578e+01,5.23581215233386854e-01,1.33673528640925906e+04,1.71932063826694844e+02
3.60000000000000042e-01,1.27856709100564150e+06,-5.00650862006284483e+06,3.73174249706549291e+06,1.21551106616837131e+02,1.21558837181814397e+02,-1.41610645557399550e-01,3.05198330462165177e+03,-1.32075965661528749e+00,6.28659999928789071e-01,9.81107785284341283e+00,7.85398702314392128e-01,4.97391563780576890e-02,-2.06171793054603814e-04,-4.54277976204934056e-04,-1.10155776006749047e-03,-1.27676093155577912e-04,1.41610645557399550e-01,3.28377056041735898e+02,9.04402035992251663e-01,6.96592999609757535e+04,2.68321628432911950e+02,-6.12658330842453233e+03,-2.31244444207720186e+01,-9.39614682297948166e+04,6.15959485248054008e+01,-6.09130028225736169e+01,7.92320265689125591e+01,5.23498049225937234e-01,1.33631019281414901e+04,1.71904748248405014e+02
3.80000000000000060e-01,1.27856909326408547e+06,-5.00650663577847648e+06,3.73174446485463576e+06,1.21531623605302144e+02,1.21539705035912704e+02,-1.47100022270038266e-01,3.05198619093745947e+03,-1.32075918614962928e+00,6.28660382100878379e-01,9.81107785050604342e+00,7.85397442025482340e-01,4.97182989294009878e-02,-2.15870833233182624e-04,-4.21056392038155467e-04,-1.12042813035344410e-03,-1.07786551576898035e-04,1.47100022270038266e-01,3.28377044572686657e+02,9.04401767126529643e-01,6.96592743863629730e+04,2.68321609689861191e+02,-6.12773383773829210e+03,-2.43286445629331567e+01,-9.38626815971693286e+04,1.90686554709612111e+01,-5.95743100254330784e+01,8.33550029801049988e+01,5.23414930115225774e-01,1.33588538713125108e+04,1.71877447836457151e+02
4.00000000000000078e-01,1.27857109522923431e+06,-5.00650465189435799e+06,3.73174643239208870e+06,1.21512154041613016e+02,1.21520580910212942e+02,-1.52378717866987756e-01,3.05198918606154621e+03,-1.32075871575787396e+00,6.28660764211710466e-01,9.81107784783267434e+00,7.85396577223942516e-01,4.96970692422148627e-02,-2.25521376843505062e-04,-4.50717223293040418e-04,-1.13879731747087596e-03,-8.82084061271900036e-05,1.52378717866987756e-01,3.28377032671276993e+02,9.04401488125176845e-01,6.96592478476469114e+04,2.68321590240235253e+02,-6.12885006821958632e+03,-2.51217205395677787e+01,-9.37649946648493788e+04,-2.00862530584060544e+01,-5.78803027464491606e+01,8.60148759245754206e+01,5.23331857885564355e-01,1.33546086991946868e+04,1.71850162594808040e+02
4.20000000000000095e-01,1.27857309689996997e+06,-5.00650266840557661e+06,3.73174839967467496e+06,1.21492697931445676e+02,1.21501464840248815e+02,-1.57449161881864086e-01,3.05199228405207396e+03,-1.32075824543999598e+00,6.28661146261347281e-01,9.81107784484159140e+00,7.85396113936014273e-01,4.96754779881254868e-02,-2.35383250556248661e-04,-4.44507163740086612e-04,-1.15660175549358235e-03,-6.77289907413337530e-05,1.57449161881864086e-01,3.28377020361117388e+02,9.04401199541695844e-01,6.96592203974771401e+04,2.68321570122619107e+02,-6.12992741184316856e+03,-2.58806494454887961e+01,-9.36684334868467849e+04,2.33712159676564424e+00,-5.59485964502564457e+01,8.73381383723719011e+01,5.23248832535328723e-01,1.33503664208286937e+04,1.71822892535384540e+02
4.40000000000000113e-01,1.27857509827567707e+06,-5.00650068530902546e+06,3.73175036670039874e+06,1.21473254574041675e+02,1.21482357543707451e+02,-1.62313715324636121e-01,3.05199548117443919e+03,-1.32075777519596227e+00,6.28661528249827128e-01,9.81107784154428231e+00,7.85396063728691085e-01,4.96535375569104459e-02,-2.44969203575812178e-04,-4.25269483774316109e-04,-1.17373353871874772e-03,-4.69923393407999665e-05,1.62313715324636121e-01,3.28377007657047443e+02,9.04400901723975803e-01,6.96591920689452236e+04,2.68321549361264260e+02,-6.13097297141783201e+03,-2.61810626128008153e+01,-9.35729707434235024e+04,1.05360272434726809e+01,-5.36140735134613351e+01,8.74261772680107612e+01,5.23165854027688004e-01,1.33461270396994150e+04,1.71795637653955851e+02
